Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1610612762,0022401107,"APR 02, 2025",UTA @ HOU,L,16,61,0.208,240,40,94,0.426,10,40,0.25,15,23,0.652,10,29,39,25,7,6,9,14,105
1610612762,0022401119,"APR 04, 2025",UTA @ IND,L,16,62,0.205,240,39,104,0.375,16,52,0.308,18,21,0.857,19,33,52,21,5,1,11,24,112
1610612762,0022401136,"APR 06, 2025",UTA @ ATL,L,16,63,0.203,240,45,87,0.517,20,47,0.426,24,28,0.857,7,25,32,29,10,4,10,18,134
1610612762,0022401162,"APR 09, 2025",UTA vs. POR,W,17,63,0.213,265,50,98,0.51,15,36,0.417,18,22,0.818,16,40,56,27,14,4,24,26,133
1610612762,0022401181,"APR 11, 2025",UTA vs. OKC,L,17,64,0.21,240,39,103,0.379,17,63,0.27,16,20,0.8,19,38,57,23,7,3,16,14,111
1610612762,0022401195,"APR 13, 2025",UTA @ MIN,L,17,65,0.207,240,40,89,0.449,16,42,0.381,9,11,0.818,9,31,40,24,6,5,13,15,105
1610612762,0022400311,"DEC 01, 2024",UTA vs. LAL,L,4,16,0.2,240,40,79,0.506,14,40,0.35,10,16,0.625,8,36,44,27,4,4,15,19,104
1610612762,0022400055,"DEC 03, 2024",UTA @ OKC,L,4,17,0.19,240,38,70,0.543,13,35,0.371,17,22,0.773,11,25,36,21,3,6,29,14,106
1610612762,0022400339,"DEC 06, 2024",UTA @ POR,W,5,17,0.227,240,53,96,0.552,14,32,0.438,21,23,0.913,11,50,61,34,6,11,12,17,141
1610612762,0022400357,"DEC 08, 2024",UTA @ SAC,L,5,18,0.217,240,31,80,0.388,15,42,0.357,20,21,0.952,9,29,38,21,6,6,20,17,97
1610612762,0022401214,"DEC 13, 2024",UTA vs. PHX,L,5,19,0.208,240,43,77,0.558,22,39,0.564,18,22,0.818,6,28,34,30,5,6,15,17,126
1610612762,0022401226,"DEC 16, 2024",UTA @ LAC,L,5,20,0.2,240,36,80,0.45,13,39,0.333,22,30,0.733,10,25,35,22,8,3,22,20,107
