SEASON_ID,OFF_PLAYER_ID,OFF_PLAYER_NAME,DEF_PLAYER_ID,DEF_PLAYER_NAME,GP,MATCHUP_MIN,PARTIAL_POSS,PLAYER_PTS,TEAM_PTS,MATCHUP_AST,MATCHUP_TOV,MATCHUP_BLK,MATCHUP_FGM,MATCHUP_FGA,MATCHUP_FG_PCT,MATCHUP_FG3M,MATCHUP_FG3A,MATCHUP_FG3_PCT,HELP_BLK,HELP_FGM,HELP_FGA,HELP_FG_PERC,MATCHUP_FTM,MATCHUP_FTA,SFL,MATCHUP_TIME_SEC
22024,203999,Nikola Jokić,1630692,Jordan Goodwin,2,1:09,8.5,5,15,0,1,0,1,1,1.0,0,0,0.0,0,0,0,0,3,3,1,68.9
22024,203999,Nikola Jokić,1630595,Cade Cunningham,2,1:07,8.4,0,9,0,1,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,66.7
22024,203999,Nikola Jokić,1630169,Tyrese Haliburton,2,1:22,8.4,4,13,3,0,0,2,2,1.0,0,0,0.0,0,0,0,0,0,0,0,81.9
22024,203999,Nikola Jokić,1628369,Jayson Tatum,1,1:20,8.3,2,14,3,1,0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,80.0
22024,203999,Nikola Jokić,1630598,Aaron Wiggins,4,1:38,8.2,4,15,3,1,0,2,3,0.667,0,0,0.0,0,0,0,0,0,0,0,98.2
22024,203999,Nikola Jokić,1629611,Terance Mann,2,1:28,8.2,7,18,1,0,0,3,4,0.75,1,1,1.0,0,0,0,0,0,0,0,88.2
22024,203999,Nikola Jokić,1628378,Donovan Mitchell,2,1:23,8.2,6,15,1,0,0,2,4,0.5,0,1,0.0,0,0,0,0,2,2,1,82.7
22024,203999,Nikola Jokić,1630228,Jonathan Kuminga,2,1:50,8.1,2,23,0,0,0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,110.5
22024,203999,Nikola Jokić,1629027,Trae Young,2,1:08,7.9,7,14,2,0,0,3,4,0.75,1,1,1.0,0,0,0,0,0,0,0,68.3
22024,203999,Nikola Jokić,1629731,Dean Wade,2,1:06,7.8,2,7,2,0,0,1,3,0.333,0,0,0.0,0,0,0,0,0,0,0,65.6
22024,203999,Nikola Jokić,1628401,Derrick White,1,1:11,7.8,4,17,0,0,0,2,3,0.667,0,0,0.0,0,0,0,0,0,0,0,70.9
22024,203999,Nikola Jokić,1641729,Brice Sensabaugh,4,1:13,7.7,2,12,1,0,0,1,6,0.167,0,0,0.0,0,0,0,0,0,0,0,73.3
22024,203999,Nikola Jokić,1631101,Shaedon Sharpe,3,1:23,7.6,4,12,0,0,0,2,2,1.0,0,0,0.0,0,0,0,0,0,0,0,82.9
22024,203999,Nikola Jokić,203924,Jerami Grant,1,1:41,7.5,0,4,0,1,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,101.3
22024,203999,Nikola Jokić,1641737,Adem Bona,2,1:27,7.4,3,10,3,0,0,1,1,1.0,1,1,1.0,0,0,0,0,0,0,0,87.3
22024,203999,Nikola Jokić,1630541,Moses Moody,2,0:57,7.3,1,9,1,0,0,0,1,0.0,0,0,0.0,0,0,0,0,1,2,1,57.0
22024,203999,Nikola Jokić,1629631,De'Andre Hunter,2,1:04,7.3,2,13,1,1,0,1,2,0.5,0,0,0.0,0,0,0,0,0,0,0,63.7
22024,203999,Nikola Jokić,1628978,Donte DiVincenzo,2,1:12,7.3,2,4,0,0,0,1,3,0.333,0,0,0.0,0,0,0,0,0,0,0,72.5
22024,203999,Nikola Jokić,1630567,Scottie Barnes,1,1:26,7.3,6,11,0,0,0,3,4,0.75,0,0,0.0,0,0,0,0,0,0,0,86.2
22024,203999,Nikola Jokić,1642273,Kyshawn George,1,1:13,7.2,6,16,0,1,0,3,4,0.75,0,0,0.0,0,0,0,0,0,0,0,73.4
22024,203999,Nikola Jokić,1627884,Derrick Jones Jr.,2,1:30,7.2,2,14,0,0,0,1,3,0.333,0,1,0.0,0,0,0,0,0,0,0,90.0
22024,203999,Nikola Jokić,1628415,Dillon Brooks,1,1:27,7.0,0,10,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,86.6
22024,203999,Nikola Jokić,1642264,Stephon Castle,2,1:14,7.0,4,10,0,0,0,2,3,0.667,0,0,0.0,0,0,0,0,0,0,0,74.1
22024,203999,Nikola Jokić,1642346,Ryan Dunn,3,1:03,7.0,2,10,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,2,2,1,63.4
22024,203999,Nikola Jokić,1629130,Duncan Robinson,2,1:09,7.0,2,9,0,0,0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,68.6
22024,203999,Nikola Jokić,1629637,Jaxson Hayes,1,1:15,6.9,0,4,2,0,1,0,3,0.0,0,0,0.0,0,0,0,0,0,0,0,74.6
22024,203999,Nikola Jokić,1627759,Jaylen Brown,1,1:24,6.6,4,12,1,0,0,2,2,1.0,0,0,0.0,0,0,0,0,0,0,0,83.9
22024,203999,Nikola Jokić,1642276,Kel'el Ware,2,1:16,6.5,4,4,0,0,0,1,2,0.5,0,1,0.0,0,0,0,0,2,2,1,75.6
22024,203999,Nikola Jokić,1630553,Keon Johnson,2,1:05,6.5,10,15,1,0,0,5,6,0.833,0,0,0.0,0,0,0,0,0,0,0,64.5
22024,203999,Nikola Jokić,1631110,Jeremy Sochan,1,1:12,6.5,4,6,0,0,0,2,3,0.667,0,0,0.0,0,0,0,0,0,0,0,71.6
22024,203999,Nikola Jokić,1628370,Malik Monk,2,0:56,6.3,4,6,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,4,4,0,56.4
22024,203999,Nikola Jokić,203081,Damian Lillard,1,0:50,6.2,2,12,0,1,0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,49.8
22024,203999,Nikola Jokić,201569,Eric Gordon,2,0:48,6.2,2,13,1,2,0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,47.6
22024,203999,Nikola Jokić,1628464,Daniel Theis,1,1:03,6.2,5,13,0,0,0,2,2,1.0,1,1,1.0,0,0,0,0,0,2,1,63.2
22024,203999,Nikola Jokić,1630533,Ziaire Williams,2,0:57,6.1,4,11,2,1,0,1,2,0.5,0,0,0.0,0,0,0,0,2,2,1,57.5
22024,203999,Nikola Jokić,1627741,Buddy Hield,2,0:52,6.1,3,13,1,0,0,1,1,1.0,0,0,0.0,0,0,0,0,1,2,1,52.1
22024,203999,Nikola Jokić,1630175,Cole Anthony,2,0:42,6.1,0,2,0,1,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,41.8
22024,203999,Nikola Jokić,1629614,Andrew Nembhard,2,0:58,5.9,0,14,0,0,0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,57.7
22024,203999,Nikola Jokić,1629646,Charles Bassey,1,0:59,5.9,5,7,0,0,0,2,5,0.4,0,2,0.0,0,0,0,0,1,1,1,58.5
22024,203999,Nikola Jokić,1628366,Lonzo Ball,1,1:03,5.8,4,13,1,0,0,2,3,0.667,0,0,0.0,0,0,0,0,0,0,0,63.5
22024,203999,Nikola Jokić,1630249,Vít Krejčí,2,0:49,5.6,2,13,0,0,0,0,1,0.0,0,0,0.0,0,0,0,0,2,2,0,49.1
22024,203999,Nikola Jokić,203507,Giannis Antetokounmpo,1,1:01,5.6,4,8,1,0,0,1,2,0.5,0,0,0.0,0,0,0,0,2,4,1,60.8
22024,203999,Nikola Jokić,1642258,Zaccharie Risacher,2,0:59,5.6,6,6,0,0,1,3,4,0.75,0,0,0.0,0,0,0,0,0,0,0,58.9
22024,203999,Nikola Jokić,1629216,Gabe Vincent,2,0:48,5.5,4,9,2,0,0,1,1,1.0,0,0,0.0,0,0,0,0,2,2,0,48.3
22024,203999,Nikola Jokić,202331,Paul George,1,0:43,5.5,4,10,0,0,1,2,3,0.667,0,0,0.0,0,0,0,0,0,0,0,42.8
22024,203999,Nikola Jokić,1629630,Ja Morant,1,0:44,5.4,0,2,1,0,0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,44.1
22024,203999,Nikola Jokić,1627777,Georges Niang,2,0:50,5.4,2,13,1,0,0,1,4,0.25,0,0,0.0,0,0,0,0,0,0,0,50.1
22024,203999,Nikola Jokić,203458,Alex Len,1,0:46,5.4,4,13,1,0,0,2,3,0.667,0,1,0.0,0,0,0,0,0,0,0,45.8
22024,203999,Nikola Jokić,1629629,Cam Reddish,2,0:37,5.3,2,5,0,0,0,1,2,0.5,0,0,0.0,0,0,0,0,0,0,0,36.6
22024,203999,Nikola Jokić,1642262,Cody Williams,3,0:37,5.3,0,4,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,37.0
22024,203999,Nikola Jokić,1631094,Paolo Banchero,2,0:57,5.3,0,16,2,1,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,56.8
22024,203999,Nikola Jokić,1631260,AJ Green,2,0:56,5.1,6,9,1,0,0,3,3,1.0,0,0,0.0,0,0,0,0,0,0,0,55.5
22024,203999,Nikola Jokić,1630581,Josh Giddey,1,0:47,5.0,0,2,0,1,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,46.8
22024,203999,Nikola Jokić,1629003,Shake Milton,2,0:42,4.9,4,14,0,0,0,1,2,0.5,0,0,0.0,0,0,0,0,2,2,1,42.1
22024,203999,Nikola Jokić,203114,Khris Middleton,1,0:57,4.9,5,10,0,0,0,1,1,1.0,0,0,0.0,0,0,0,0,3,3,2,57.2
22024,203999,Nikola Jokić,1630540,Miles McBride,2,0:46,4.8,2,7,0,0,0,1,2,0.5,0,0,0.0,0,0,0,0,0,0,0,46.4
22024,203999,Nikola Jokić,1630532,Franz Wagner,1,0:51,4.7,4,10,0,1,0,2,2,1.0,0,0,0.0,0,0,0,0,0,0,0,51.3
22024,203999,Nikola Jokić,1630217,Desmond Bane,1,1:02,4.6,2,14,1,0,0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,62.2
22024,203999,Nikola Jokić,1629661,Cameron Johnson,1,0:51,4.5,2,9,3,0,0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,51.2
22024,203999,Nikola Jokić,1630703,Scoot Henderson,2,0:38,4.5,0,4,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,38.2
22024,203999,Nikola Jokić,1641757,Jordan Miller,2,0:31,4.5,0,4,0,1,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,31.4
22024,203999,Nikola Jokić,1641878,Damion Baugh,1,0:56,4.4,8,11,0,0,0,3,6,0.5,1,2,0.5,0,0,0,0,1,2,1,55.9
22024,203999,Nikola Jokić,1629599,Amir Coffey,3,0:47,4.4,6,10,0,0,0,2,2,1.0,1,1,1.0,0,0,0,0,1,2,1,47.3
22024,203999,Nikola Jokić,1631170,Jaime Jaquez Jr.,1,0:31,4.4,2,7,2,0,0,1,2,0.5,0,0,0.0,0,0,0,0,0,0,0,30.8
22024,203999,Nikola Jokić,1628420,Monté Morris,3,1:07,4.4,2,11,3,0,0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,66.9
22024,203999,Nikola Jokić,1641783,Tristan da Silva,2,0:30,4.4,2,7,0,0,0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,30.2
22024,203999,Nikola Jokić,1628981,Bruno Fernando,1,0:44,4.3,0,5,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,44.1
22024,203999,Nikola Jokić,1630590,Scotty Pippen Jr.,1,0:38,4.3,5,12,0,0,0,2,2,1.0,0,0,0.0,0,0,0,0,1,1,1,37.6
22024,203999,Nikola Jokić,1629626,Bol Bol,2,0:38,4.3,5,12,2,0,0,2,3,0.667,1,1,1.0,0,0,0,0,0,0,0,38.0
22024,203999,Nikola Jokić,203484,Kentavious Caldwell-Pope,2,0:40,4.3,4,7,0,0,0,2,2,1.0,0,0,0.0,0,0,0,0,0,0,0,39.6
22024,203999,Nikola Jokić,1631106,Tari Eason,1,0:40,4.2,0,14,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,40.4
22024,203999,Nikola Jokić,1626196,Josh Richardson,1,0:37,4.2,2,5,0,0,0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,37.4
22024,203999,Nikola Jokić,201939,Stephen Curry,2,0:43,4.2,9,9,1,0,0,4,4,1.0,1,1,1.0,0,0,0,0,0,0,0,43.2
22024,203999,Nikola Jokić,203952,Andrew Wiggins,1,0:29,4.1,0,6,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,28.6
22024,203999,Nikola Jokić,1628960,Grayson Allen,1,0:40,4.1,4,12,2,0,0,2,2,1.0,0,0,0.0,0,0,0,0,0,0,0,40.2
22024,203999,Nikola Jokić,1630625,Dalano Banton,2,0:44,4.0,0,11,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,43.8
22024,203999,Nikola Jokić,1630245,Ayo Dosunmu,1,0:29,4.0,0,6,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,29.0
22024,203999,Nikola Jokić,1630695,Micah Potter,1,0:46,4.0,6,12,0,0,0,3,4,0.75,0,0,0.0,0,0,0,0,0,1,1,45.8
22024,203999,Nikola Jokić,1642419,Jamison Battle,2,0:14,3.8,0,0,0,1,0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,13.6
22024,203999,Nikola Jokić,1629639,Tyler Herro,2,0:39,3.8,2,2,0,0,0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,38.7
22024,203999,Nikola Jokić,203501,Tim Hardaway Jr.,2,0:34,3.8,2,13,2,0,0,0,0,0.0,0,0,0.0,0,0,0,0,2,2,1,34.4
22024,203999,Nikola Jokić,1642354,KJ Simpson,1,0:32,3.8,2,6,1,0,0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,32.1
22024,203999,Nikola Jokić,1630224,Jalen Green,1,0:35,3.8,3,7,0,0,0,1,1,1.0,0,0,0.0,0,0,0,0,1,2,1,35.4
22024,203999,Nikola Jokić,1642268,Isaiah Collier,3,0:38,3.7,2,4,0,0,0,1,3,0.333,0,0,0.0,0,0,0,0,0,0,0,38.5
22024,203999,Nikola Jokić,1630529,Herbert Jones,1,0:50,3.7,2,11,1,0,0,1,2,0.5,0,0,0.0,0,0,0,0,0,0,0,49.6
22024,203999,Nikola Jokić,1641708,Amen Thompson,1,0:38,3.6,0,3,0,1,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,37.8
22024,203999,Nikola Jokić,1641732,Colby Jones,1,0:19,3.6,4,4,0,0,0,2,2,1.0,0,0,0.0,0,0,0,0,0,1,1,19.3
22024,203999,Nikola Jokić,1641741,Ricky Council IV,2,0:47,3.6,2,10,2,0,0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,47.3
22024,203999,Nikola Jokić,1631213,Tyrese Martin,1,0:24,3.5,4,7,0,0,0,2,3,0.667,0,0,0.0,0,0,0,0,0,0,0,23.9
22024,203999,Nikola Jokić,1629004,Svi Mykhailiuk,3,0:35,3.4,2,5,1,0,0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,35.1
22024,203999,Nikola Jokić,1629610,DaQuan Jeffries,1,0:40,3.4,4,4,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,4,4,2,39.6
22024,203999,Nikola Jokić,1626179,Terry Rozier,2,0:34,3.4,5,7,0,0,0,2,2,1.0,0,0,0.0,0,0,0,0,1,1,1,33.6
22024,203999,Nikola Jokić,1631093,Jaden Ivey,1,0:20,3.3,0,4,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,19.6
22024,203999,Nikola Jokić,1630592,Jalen Wilson,2,0:38,3.3,0,6,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,38.0
22024,203999,Nikola Jokić,1628449,Chris Boucher,2,0:26,3.3,4,6,0,0,1,2,4,0.5,0,0,0.0,0,0,0,0,0,0,0,25.8
22024,203999,Nikola Jokić,1630560,Cam Thomas,1,0:32,3.3,2,10,0,0,0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,32.2
22024,203999,Nikola Jokić,1630702,Jaden Hardy,4,0:42,3.2,0,8,2,0,0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,42.5
22024,203999,Nikola Jokić,1630611,Gui Santos,1,0:38,3.2,4,6,1,0,0,2,2,1.0,0,0,0.0,0,0,0,0,0,0,0,37.9
22024,203999,Nikola Jokić,1642366,Quinten Post,1,0:30,3.2,2,5,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,2,2,0,30.2
22024,203999,Nikola Jokić,1630631,Jose Alvarado,1,0:34,3.2,0,7,2,0,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,33.6
22024,203999,Nikola Jokić,1631172,Ousmane Dieng,3,0:32,3.2,2,4,0,0,0,1,2,0.5,0,0,0.0,0,0,0,0,0,0,0,32.2
22024,203999,Nikola Jokić,1631107,Nikola Jović,2,0:40,3.1,0,2,0,0,0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,39.7
22024,203999,Nikola Jokić,1629640,Keldon Johnson,2,0:29,3.1,2,8,0,0,0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,28.7
22024,203999,Nikola Jokić,1630231,KJ Martin,1,0:32,3.1,0,14,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,32.4
22024,203999,Nikola Jokić,1631108,Max Christie,1,0:27,3.0,3,8,1,0,0,1,1,1.0,0,0,0.0,0,0,0,0,1,2,1,27.0
22024,203999,Nikola Jokić,1630202,Payton Pritchard,1,0:25,3.0,0,7,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,25.2
22024,203999,Nikola Jokić,1631097,Bennedict Mathurin,2,0:23,3.0,4,11,0,0,0,2,2,1.0,0,0,0.0,0,0,0,0,0,0,0,22.7
22024,203999,Nikola Jokić,1641787,Tosan Evbuomwan,1,0:21,2.9,2,7,0,0,0,1,2,0.5,0,0,0.0,0,0,0,0,0,0,0,20.8
22024,203999,Nikola Jokić,1627783,Pascal Siakam,1,0:35,2.9,0,5,1,0,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,34.7
22024,203999,Nikola Jokić,203552,Seth Curry,2,0:29,2.9,0,2,0,0,0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,29.3
22024,203999,Nikola Jokić,1641842,Ronald Holland II,2,0:18,2.9,2,4,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,2,2,1,18.1
22024,203999,Nikola Jokić,1629674,Neemias Queta,1,0:54,2.8,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,53.7
22024,203999,Nikola Jokić,1629057,Robert Williams III,1,0:29,2.8,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,29.3
22024,203999,Nikola Jokić,201145,Jeff Green,1,0:26,2.8,2,5,0,0,0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,26.1
22024,203999,Nikola Jokić,1628379,Luke Kennard,1,0:20,2.7,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,19.6
22024,203999,Nikola Jokić,1628396,Tony Bradley,1,0:40,2.7,1,3,1,0,0,0,1,0.0,0,1,0.0,0,0,0,0,1,2,0,40.4
22024,203999,Nikola Jokić,203903,Jordan Clarkson,1,0:30,2.7,0,5,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,30.1
22024,203999,Nikola Jokić,204456,T.J. McConnell,1,0:26,2.6,2,2,0,0,0,1,2,0.5,0,0,0.0,0,0,0,0,0,0,0,25.8
22024,203999,Nikola Jokić,202704,Reggie Jackson,2,0:24,2.6,3,5,0,0,0,1,2,0.5,1,1,1.0,0,0,0,0,0,0,0,23.6
22024,203999,Nikola Jokić,1630526,Jeremiah Robinson-Earl,2,0:24,2.6,1,7,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,1,2,0,23.9
22024,203999,Nikola Jokić,1631200,Kris Murray,1,0:41,2.5,2,8,0,0,0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,41.5
22024,203999,Nikola Jokić,201988,Patty Mills,1,0:21,2.5,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,21.5
22024,203999,Nikola Jokić,1631246,Vince Williams Jr.,1,0:17,2.4,2,2,0,0,0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,17.0
22024,203999,Nikola Jokić,1629622,Max Strus,1,0:22,2.4,0,5,2,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,22.2
22024,203999,Nikola Jokić,1630172,Patrick Williams,1,0:16,2.4,2,4,0,0,0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,15.6
22024,203999,Nikola Jokić,1630215,Jared Butler,1,0:20,2.4,4,4,0,0,0,2,2,1.0,0,0,0.0,0,0,0,0,0,0,0,19.9
22024,203999,Nikola Jokić,1630241,Sam Merrill,2,0:18,2.3,4,4,0,0,0,2,3,0.667,0,1,0.0,0,0,0,0,0,0,0,17.9
22024,203999,Nikola Jokić,1629726,Garrison Mathews,2,0:21,2.3,5,7,0,0,0,2,3,0.667,0,0,0.0,0,0,0,0,1,1,1,21.3
22024,203999,Nikola Jokić,1642265,Rob Dillingham,2,0:23,2.2,0,5,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,23.4
22024,203999,Nikola Jokić,1627832,Fred VanVleet,1,0:28,2.2,0,6,1,0,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,28.2
22024,203999,Nikola Jokić,1641740,Jaylen Clark,2,0:21,2.1,11,11,0,0,0,3,3,1.0,0,0,0.0,0,0,0,0,5,6,2,21.4
22024,203999,Nikola Jokić,1641796,Pelle Larsson,1,0:15,2.0,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,15.1
22024,203999,Nikola Jokić,1641710,Anthony Black,2,0:19,2.0,0,2,1,1,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,19.1
22024,203999,Nikola Jokić,1628381,John Collins,1,0:26,1.9,5,8,0,0,0,1,1,1.0,1,1,1.0,0,0,0,0,2,2,1,26.4
22024,203999,Nikola Jokić,203937,Kyle Anderson,1,0:22,1.9,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,21.9
22024,203999,Nikola Jokić,1630243,Trevelin Queen,2,0:23,1.9,2,4,0,0,0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,22.7
22024,203999,Nikola Jokić,203926,Doug McDermott,3,0:20,1.9,3,3,0,0,0,1,1,1.0,0,0,0.0,0,0,0,0,1,2,1,19.8
22024,203999,Nikola Jokić,1630557,Corey Kispert,1,0:14,1.8,0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,14.2
22024,203999,Nikola Jokić,1641731,Bilal Coulibaly,1,0:14,1.8,3,3,0,1,0,1,1,1.0,1,1,1.0,0,0,0,0,0,0,0,14.5
22024,203999,Nikola Jokić,1642275,Tidjane Salaün,1,0:11,1.7,3,3,0,0,0,1,1,1.0,1,1,1.0,0,0,0,0,0,0,0,11.1
22024,203999,Nikola Jokić,1629660,Ty Jerome,2,0:14,1.7,0,4,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,13.6
22024,203999,Nikola Jokić,1629006,Josh Okogie,2,0:11,1.7,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,11.1
22024,203999,Nikola Jokić,1631223,David Roddy,1,0:17,1.7,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,16.7
22024,203999,Nikola Jokić,1641765,Olivier-Maxence Prosper,2,0:15,1.7,0,4,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,14.8
22024,203999,Nikola Jokić,1641767,Ben Sheppard,1,0:17,1.6,0,2,0,0,0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,17.0
22024,203999,Nikola Jokić,1626166,Cameron Payne,2,0:15,1.6,0,3,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,14.8
22024,203999,Nikola Jokić,1631111,Wendell Moore Jr.,2,0:07,1.6,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,6.7
22024,203999,Nikola Jokić,1627736,Malik Beasley,2,0:21,1.6,4,9,0,0,0,2,2,1.0,0,0,0.0,0,0,0,0,0,0,0,21.4
22024,203999,Nikola Jokić,1642355,Bronny James,1,0:13,1.5,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,13.0
22024,203999,Nikola Jokić,1627780,Gary Payton II,2,0:13,1.5,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,13.2
22024,203999,Nikola Jokić,1630167,Obi Toppin,2,0:17,1.4,0,3,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,17.2
22024,203999,Nikola Jokić,1630538,Bones Hyland,1,0:09,1.4,0,2,0,0,1,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,8.8
22024,203999,Nikola Jokić,1641824,Matas Buzelis,1,0:11,1.3,2,5,1,0,0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,11.4
22024,203999,Nikola Jokić,1641716,Jarace Walker,1,0:16,1.2,2,4,0,0,0,1,2,0.5,0,1,0.0,0,0,0,0,0,0,0,15.8
22024,203999,Nikola Jokić,203901,Elfrid Payton,1,0:12,1.2,3,3,0,0,0,1,2,0.5,1,2,0.5,0,0,0,0,0,0,0,12.3
22024,203999,Nikola Jokić,1626192,Pat Connaughton,1,0:18,1.2,2,8,0,0,0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,18.0
22024,203999,Nikola Jokić,1627814,Damion Lee,1,0:06,1.2,0,2,0,1,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,6.0
22024,203999,Nikola Jokić,1642269,Devin Carter,1,0:19,1.1,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,18.6
22024,203999,Nikola Jokić,1642347,Jamal Shead,2,0:11,1.1,2,2,1,0,0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,11.3
22024,203999,Nikola Jokić,1641736,Reece Beekman,1,0:13,1.1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,12.9
22024,203999,Nikola Jokić,1630205,Lamar Stevens,1,0:06,1.0,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,6.4
22024,203999,Nikola Jokić,1630200,Tre Jones,2,0:14,1.0,0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,13.9
22024,203999,Nikola Jokić,1628365,Markelle Fultz,1,0:12,1.0,2,2,0,0,0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,11.8
22024,203999,Nikola Jokić,1630171,Isaac Okoro,1,0:03,1.0,3,3,0,0,0,1,1,1.0,0,0,0.0,0,0,0,0,1,1,1,3.0
22024,203999,Nikola Jokić,1626156,D'Angelo Russell,1,0:11,1.0,2,2,0,0,0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,11.3
22024,203999,Nikola Jokić,1631169,Josh Minott,1,0:09,0.9,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,8.9
22024,203999,Nikola Jokić,1631207,Dalen Terry,1,0:05,0.9,2,4,0,0,0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,5.4
22024,203999,Nikola Jokić,1631157,Ryan Rollins,1,0:13,0.9,0,0,1,0,0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,12.7
