gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId
0022401210,383,PT08M32.00S,3,1610612747,LAL,203076,Davis,A. Davis,0,0,0,Missed,1,,,0,v,MISS Davis Tip Layup Shot,Missed Shot,Tip Layup Shot,1,2,287
0022401210,384,PT08M31.00S,3,1610612750,MIN,203497,Gobert,R. Gobert,0,0,0,,0,,,0,h,Gobert REBOUND (Off:4 Def:6),Rebound,Unknown,1,0,288
0022401210,385,PT08M18.00S,3,1610612750,MIN,203944,Randle,J. Randle,-50,75,9,Made,1,56,50,106,h,Randle 9' Turnaround Fadeaway (17 PTS),Made Shot,Turnaround Fadeaway shot,1,2,289
0022401210,386,PT08M04.00S,3,1610612747,LAL,1629216,Vincent,G. Vincent,-115,224,25,Missed,1,,,0,v,MISS Vincent 25' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,3,290
0022401210,387,PT08M01.00S,3,1610612750,MIN,203944,Randle,J. Randle,0,0,0,,0,,,0,h,Randle REBOUND (Off:2 Def:2),Rebound,Unknown,1,0,291
0022401210,388,PT07M52.00S,3,1610612750,MIN,203497,Gobert,R. Gobert,-9,11,1,Made,1,58,50,108,h,Gobert 1' Cutting Dunk Shot (7 PTS) (Randle 2 AST),Made Shot,Cutting Dunk Shot,1,2,292
0022401210,390,PT07M52.00S,3,0,,1610612747,,,0,0,0,,0,,,0,v,Lakers Timeout: Regular (Reg.3 Short 0),Timeout,Regular,0,0,293
0022401210,391,PT07M37.00S,3,1610612747,LAL,1631108,Christie,M. Christie,0,0,0,,0,,,0,v,Christie Bad Pass Turnover (P3.T15),Turnover,Bad Pass,1,0,294
0022401210,391,PT07M37.00S,3,1610612750,MIN,1630183,McDaniels,J. McDaniels,0,0,0,,0,,,0,h,McDaniels STEAL (5 STL),,,1,0,295
0022401210,393,PT07M32.00S,3,1610612750,MIN,1630183,McDaniels,J. McDaniels,5,10,1,Made,1,60,50,110,h,McDaniels 1' Running Layup (15 PTS),Made Shot,Running Layup Shot,1,2,296
0022401210,394,PT07M11.00S,3,1610612747,LAL,203076,Davis,A. Davis,-7,66,7,Missed,1,,,0,v,MISS Davis 7' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,297
0022401210,395,PT07M10.00S,3,0,,1610612750,,,0,0,0,,0,,,0,h,TIMBERWOLVES Rebound,Rebound,Unknown,1,0,298
0022401210,397,PT07M10.00S,3,1610612747,LAL,1629216,Vincent,G. Vincent,0,0,0,,0,,,0,v,SUB: Russell FOR Vincent,Substitution,,0,0,299
0022401210,399,PT06M54.00S,3,1610612747,LAL,1629060,Hachimura,R. Hachimura,0,0,0,,0,,,0,v,Hachimura S.FOUL (P1.T2) (A.Smith),Foul,Shooting,1,0,300
0022401210,401,PT06M54.00S,3,1610612750,MIN,203944,Randle,J. Randle,0,0,0,,0,61,50,111,h,Randle Free Throw 1 of 2 (18 PTS),Free Throw,Free Throw 1 of 2,1,0,301
0022401210,402,PT06M54.00S,3,1610612750,MIN,203944,Randle,J. Randle,0,0,0,,0,62,50,112,h,Randle Free Throw 2 of 2 (19 PTS),Free Throw,Free Throw 2 of 2,1,0,302
0022401210,403,PT06M34.00S,3,1610612747,LAL,1629060,Hachimura,R. Hachimura,-60,142,15,Made,1,62,52,114,v,Hachimura 15' Pullup Jump Shot (7 PTS) (Reaves 4 AST),Made Shot,Pullup Jump shot,1,2,303
0022401210,405,PT06M14.00S,3,1610612750,MIN,1630162,Edwards,A. Edwards,-74,64,10,Made,1,64,52,116,h,Edwards 10' Driving Floating Bank Jump Shot (13 PTS),Made Shot,Driving Floating Bank Jump Shot,1,2,304
0022401210,406,PT06M02.00S,3,1610612747,LAL,1626156,Russell,D. Russell,-194,157,25,Missed,1,,,0,v,MISS Russell 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,305
0022401210,407,PT06M01.00S,3,1610612747,LAL,1631108,Christie,M. Christie,0,0,0,,0,,,0,v,Christie REBOUND (Off:2 Def:2),Rebound,Unknown,1,0,306
0022401210,408,PT05M59.00S,3,1610612747,LAL,1629060,Hachimura,R. Hachimura,167,183,25,Missed,1,,,0,v,MISS Hachimura 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,307
0022401210,409,PT05M55.00S,3,1610612750,MIN,203944,Randle,J. Randle,0,0,0,,0,,,0,h,Randle REBOUND (Off:2 Def:3),Rebound,Unknown,1,0,308
0022401210,410,PT05M54.00S,3,1610612750,MIN,203944,Randle,J. Randle,0,0,0,,0,,,0,h,Randle OFF.Foul (P4) (A.Smith),Foul,Offensive,1,0,309
0022401210,412,PT05M54.00S,3,1610612750,MIN,203944,Randle,J. Randle,0,0,0,,0,,,0,h,Randle Offensive Foul Turnover (P2.T8),Turnover,Offensive Foul Turnover,1,0,310
0022401210,413,PT05M54.00S,3,1610612750,MIN,203944,Randle,J. Randle,0,0,0,,0,,,0,h,SUB: Reid FOR Randle,Substitution,,0,0,311
0022401210,414,PT05M54.00S,3,1610612747,LAL,1630559,Reaves,A. Reaves,0,0,0,,0,,,0,v,SUB: Knecht FOR Reaves,Substitution,,0,0,312
0022401210,417,PT05M44.00S,3,1610612747,LAL,1642261,Knecht,D. Knecht,-227,-11,0,Missed,1,,,0,v,MISS Knecht 3PT Jump Shot,Missed Shot,Jump Shot,1,3,313
0022401210,418,PT05M42.00S,3,1610612747,LAL,1642261,Knecht,D. Knecht,0,0,0,,0,,,0,v,Knecht REBOUND (Off:2 Def:7),Rebound,Unknown,1,0,314
0022401210,419,PT05M40.00S,3,1610612747,LAL,203076,Davis,A. Davis,-71,237,25,Missed,1,,,0,v,MISS Davis 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,315
0022401210,420,PT05M36.00S,3,1610612750,MIN,1630183,McDaniels,J. McDaniels,0,0,0,,0,,,0,h,McDaniels REBOUND (Off:1 Def:4),Rebound,Unknown,1,0,316
0022401210,421,PT05M20.00S,3,1610612750,MIN,1630162,Edwards,A. Edwards,123,220,25,Made,1,67,52,119,h,Edwards 25' 3PT Step Back Jump Shot (16 PTS),Made Shot,Step Back Jump shot,1,3,317
0022401210,422,PT05M02.00S,3,1610612747,LAL,1626156,Russell,D. Russell,-80,168,19,Made,1,67,54,121,v,Russell 19' Step Back Jump Shot (2 PTS),Made Shot,Step Back Jump shot,1,2,318
0022401210,423,PT04M45.00S,3,1610612750,MIN,1630162,Edwards,A. Edwards,0,0,0,,0,,,0,h,Edwards Lost Ball Turnover (P4.T9),Turnover,Lost Ball,1,0,319
0022401210,423,PT04M45.00S,3,1610612747,LAL,1629060,Hachimura,R. Hachimura,0,0,0,,0,,,0,v,Hachimura STEAL (1 STL),,,1,0,320
0022401210,425,PT04M38.00S,3,1610612747,LAL,1629060,Hachimura,R. Hachimura,7,53,5,Missed,1,,,0,v,MISS Hachimura 5' Turnaround Hook Shot,Missed Shot,Turnaround Hook Shot,1,2,321
0022401210,426,PT04M35.00S,3,1610612750,MIN,1629675,Reid,N. Reid,0,0,0,,0,,,0,h,Reid REBOUND (Off:0 Def:3),Rebound,Unknown,1,0,322
0022401210,427,PT04M23.00S,3,1610612750,MIN,201144,Conley,M. Conley,-95,143,17,Missed,1,,,0,h,MISS Conley 17' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,2,323
0022401210,428,PT04M21.00S,3,1610612747,LAL,1626156,Russell,D. Russell,0,0,0,,0,,,0,v,Russell REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,324
0022401210,429,PT04M12.00S,3,1610612747,LAL,1642261,Knecht,D. Knecht,196,152,25,Missed,1,,,0,v,MISS Knecht 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,325
0022401210,431,PT04M08.00S,3,1610612750,MIN,1630183,McDaniels,J. McDaniels,0,0,0,,0,,,0,h,McDaniels REBOUND (Off:1 Def:5),Rebound,Unknown,1,0,326
0022401210,432,PT03M51.00S,3,1610612750,MIN,1630162,Edwards,A. Edwards,51,121,13,Missed,1,,,0,h,MISS Edwards 13' Floating Jump Shot,Missed Shot,Floating Jump shot,1,2,327
0022401210,433,PT03M46.00S,3,1610612750,MIN,1630162,Edwards,A. Edwards,0,0,0,,0,,,0,h,Edwards REBOUND (Off:1 Def:3),Rebound,Unknown,1,0,328
0022401210,434,PT03M45.00S,3,1610612750,MIN,1630162,Edwards,A. Edwards,7,6,1,Made,1,69,54,123,h,Edwards 1' Putback Layup (18 PTS),Made Shot,Putback Layup Shot,1,2,329
0022401210,435,PT03M25.00S,3,1610612747,LAL,1631108,Christie,M. Christie,7,152,15,Missed,1,,,0,v,MISS Christie 15' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,330
0022401210,436,PT03M25.00S,3,1610612750,MIN,201144,Conley,M. Conley,0,0,0,,0,,,0,h,Conley REBOUND (Off:0 Def:4),Rebound,Unknown,1,0,331
0022401210,437,PT03M24.00S,3,0,,1610612750,,,0,0,0,,0,,,0,h,TIMBERWOLVES Timeout: Regular (Full 3 Short 0),Timeout,Regular,0,0,332
0022401210,438,PT03M24.00S,3,1610612750,MIN,201144,Conley,M. Conley,0,0,0,,0,,,0,h,SUB: Alexander-Walker FOR Conley,Substitution,,0,0,333
0022401210,439,PT03M24.00S,3,1610612747,LAL,1631108,Christie,M. Christie,0,0,0,,0,,,0,v,SUB: Reddish FOR Christie,Substitution,,0,0,334
0022401210,442,PT03M10.00S,3,1610612750,MIN,203497,Gobert,R. Gobert,5,11,1,Made,1,71,54,125,h,Gobert 1' Alley Oop Dunk (9 PTS) (Alexander-Walker 2 AST),Made Shot,Alley Oop Dunk Shot,1,2,335
0022401210,444,PT02M54.00S,3,1610612747,LAL,203076,Davis,A. Davis,58,98,11,Made,1,71,56,127,v,Davis 11' Turnaround Fadeaway (16 PTS),Made Shot,Turnaround Fadeaway shot,1,2,336
0022401210,447,PT02M32.00S,3,1610612750,MIN,1630183,McDaniels,J. McDaniels,0,0,0,,0,,,0,h,SUB: DiVincenzo FOR McDaniels,Substitution,,0,0,337
0022401210,449,PT02M32.00S,3,0,,1610612750,,,0,0,0,,0,,,0,h,TIMBERWOLVES Violation: Delay of game Violation,Violation,Delay Of Game,0,0,338
0022401210,450,PT02M26.00S,3,1610612750,MIN,1630162,Edwards,A. Edwards,0,0,0,,0,,,0,h,Edwards Lost Ball Turnover (P5.T10),Turnover,Lost Ball,1,0,339
0022401210,450,PT02M26.00S,3,1610612747,LAL,1629060,Hachimura,R. Hachimura,0,0,0,,0,,,0,v,Hachimura STEAL (2 STL),,,1,0,340
0022401210,452,PT02M15.00S,3,1610612750,MIN,1629638,Alexander-Walker,N. Alexander-Walker,0,0,0,,0,,,0,h,Alexander-Walker P.FOUL (P2.T1) (M.Davis),Foul,Personal,1,0,341
0022401210,454,PT02M15.00S,3,1610612747,LAL,1642261,Knecht,D. Knecht,0,0,0,,0,,,0,v,SUB: Christie FOR Knecht,Substitution,,0,0,342
0022401210,456,PT02M15.00S,3,1610612750,MIN,1630162,Edwards,A. Edwards,0,0,0,,0,,,0,h,SUB: Dillingham FOR Edwards,Substitution,,0,0,343
0022401210,458,PT02M15.00S,3,1610612747,LAL,1629060,Hachimura,R. Hachimura,0,0,0,,0,,,0,v,SUB: Reaves FOR Hachimura,Substitution,,0,0,344
0022401210,460,PT02M09.00S,3,1610612747,LAL,203076,Davis,A. Davis,51,13,5,Made,1,71,58,129,v,Davis 5' Driving Floating Bank Jump Shot (18 PTS),Made Shot,Driving Floating Bank Jump Shot,1,2,345
0022401210,461,PT02M02.00S,3,1610612750,MIN,1642265,Dillingham,R. Dillingham,-28,37,5,Missed,1,,,0,h,MISS Dillingham 5' Driving Layup,Missed Shot,Driving Layup Shot,1,2,346
0022401210,462,PT02M00.00S,3,1610612747,LAL,203076,Davis,A. Davis,0,0,0,,0,,,0,v,Davis REBOUND (Off:2 Def:5),Rebound,Unknown,1,0,347
0022401210,463,PT01M53.00S,3,1610612747,LAL,1631108,Christie,M. Christie,5,24,2,Missed,1,,,0,v,MISS Christie 2' Cutting Layup Shot,Missed Shot,Cutting Layup Shot,1,2,348
0022401210,464,PT01M52.00S,3,1610612747,LAL,1631108,Christie,M. Christie,0,0,0,,0,,,0,v,Christie REBOUND (Off:3 Def:2),Rebound,Unknown,1,0,349
0022401210,465,PT01M52.00S,3,1610612747,LAL,1631108,Christie,M. Christie,0,0,0,Made,1,71,60,131,v,Christie Tip Layup Shot (9 PTS),Made Shot,Tip Layup Shot,1,2,350
0022401210,466,PT01M52.00S,3,1610612750,MIN,1629675,Reid,N. Reid,0,0,0,,0,,,0,h,Reid S.FOUL (P2.T2) (P.Ransom),Foul,Shooting,1,0,351
0022401210,468,PT01M52.00S,3,1610612747,LAL,1631108,Christie,M. Christie,0,0,0,,0,71,61,132,v,Christie Free Throw 1 of 1 (10 PTS),Free Throw,Free Throw 1 of 1,1,0,352
0022401210,469,PT01M38.00S,3,1610612750,MIN,1628978,DiVincenzo,D. DiVincenzo,34,18,4,Missed,1,,,0,h,MISS DiVincenzo 4' Layup,Missed Shot,Layup Shot,1,2,353
0022401210,469,PT01M38.00S,3,1610612747,LAL,203076,Davis,A. Davis,0,0,0,,0,,,0,v,Davis BLOCK (1 BLK),,,1,2,354
0022401210,471,PT01M38.00S,3,1610612747,LAL,203076,Davis,A. Davis,0,0,0,,0,,,0,v,Davis REBOUND (Off:2 Def:6),Rebound,Unknown,1,0,355
0022401210,472,PT01M25.00S,3,1610612747,LAL,203076,Davis,A. Davis,0,0,0,,0,,,0,v,Davis Lost Ball Turnover (P4.T16),Turnover,Lost Ball,1,0,356
0022401210,472,PT01M25.00S,3,1610612750,MIN,1628978,DiVincenzo,D. DiVincenzo,0,0,0,,0,,,0,h,DiVincenzo STEAL (2 STL),,,1,0,357
0022401210,474,PT01M20.00S,3,1610612750,MIN,1629675,Reid,N. Reid,25,254,26,Made,1,74,61,135,h,Reid 26' 3PT Jump Shot (10 PTS) (Dillingham 1 AST),Made Shot,Jump Shot,1,3,358
0022401210,476,PT01M04.00S,3,1610612747,LAL,1626156,Russell,D. Russell,-98,236,26,Made,1,74,64,138,v,Russell 26' 3PT Pullup Jump Shot (5 PTS),Made Shot,Pullup Jump shot,1,3,359
0022401210,477,PT00M47.30S,3,1610612750,MIN,1629675,Reid,N. Reid,-20,42,5,Missed,1,,,0,h,MISS Reid 5' Cutting Layup Shot,Missed Shot,Cutting Layup Shot,1,2,360
0022401210,477,PT00M47.30S,3,1610612747,LAL,203076,Davis,A. Davis,0,0,0,,0,,,0,v,Davis BLOCK (2 BLK),,,1,2,361
0022401210,479,PT00M44.90S,3,1610612747,LAL,1630559,Reaves,A. Reaves,0,0,0,,0,,,0,v,Reaves REBOUND (Off:0 Def:4),Rebound,Unknown,1,0,362
0022401210,480,PT00M41.30S,3,1610612747,LAL,1626156,Russell,D. Russell,-197,146,25,Missed,1,,,0,v,MISS Russell 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,363
0022401210,481,PT00M38.70S,3,1610612747,LAL,1629629,Reddish,C. Reddish,0,0,0,,0,,,0,v,Reddish REBOUND (Off:3 Def:0),Rebound,Unknown,1,0,364
0022401210,482,PT00M38.20S,3,1610612747,LAL,1629629,Reddish,C. Reddish,-7,9,1,Made,1,74,66,140,v,Reddish 1' Layup (5 PTS),Made Shot,Layup Shot,1,2,365
0022401210,483,PT00M22.50S,3,1610612750,MIN,1629675,Reid,N. Reid,5,86,9,Missed,1,,,0,h,MISS Reid 9' Floating Jump Shot,Missed Shot,Floating Jump shot,1,2,366
0022401210,484,PT00M20.60S,3,1610612750,MIN,1629675,Reid,N. Reid,0,0,0,,0,,,0,h,Reid REBOUND (Off:1 Def:3),Rebound,Unknown,1,0,367
0022401210,485,PT00M19.70S,3,1610612750,MIN,1629675,Reid,N. Reid,10,22,2,Missed,1,,,0,h,MISS Reid 2' Tip Layup Shot,Missed Shot,Tip Layup Shot,1,2,368
0022401210,486,PT00M18.60S,3,0,,1610612750,,,0,0,0,,0,,,0,h,TIMBERWOLVES Rebound,Rebound,Unknown,0,0,369
0022401210,488,PT00M13.80S,3,1610612750,MIN,1642265,Dillingham,R. Dillingham,-56,269,27,Made,1,77,66,143,h,Dillingham 27' 3PT Pullup Jump Shot (3 PTS),Made Shot,Pullup Jump shot,1,3,370
0022401210,489,PT00M01.60S,3,1610612747,LAL,1626156,Russell,D. Russell,7,341,34,Missed,1,,,0,v,MISS Russell 34' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,3,371
0022401210,490,PT00M00.20S,3,1610612747,LAL,1630559,Reaves,A. Reaves,0,0,0,,0,,,0,v,Reaves REBOUND (Off:1 Def:4),Rebound,Unknown,1,0,372
0022401210,491,PT00M00.00S,3,0,,489,,,0,0,0,,0,77,66,143,,Instant Replay3rd Period (9:45 PM EST),Instant Replay,Ruling Stands,0,0,373
0022401210,492,PT00M00.00S,3,0,,0,,,0,0,0,,0,77,66,143,,End of 3rd Period (9:46 PM EST),period,end,1,0,374
0022401210,497,PT12M00.00S,4,0,,0,,,0,0,0,,0,77,66,143,,Start of 4th Period (9:48 PM EST),period,start,0,0,375
0022401210,499,PT11M36.00S,4,1610612750,MIN,1628978,DiVincenzo,D. DiVincenzo,0,0,0,,0,,,0,h,DiVincenzo Bad Pass Turnover (P1.T11),Turnover,Bad Pass,1,0,376
0022401210,499,PT11M36.00S,4,1610612747,LAL,1631132,Koloko,C. Koloko,0,0,0,,0,,,0,v,Koloko STEAL (1 STL),,,1,0,377
0022401210,501,PT11M31.00S,4,1610612747,LAL,1630559,Reaves,A. Reaves,159,204,26,Missed,1,,,0,v,MISS Reaves 26' 3PT Running Jump Shot,Missed Shot,Running Jump Shot,1,3,378
0022401210,502,PT11M29.00S,4,1610612747,LAL,1629060,Hachimura,R. Hachimura,0,0,0,,0,,,0,v,Hachimura REBOUND (Off:2 Def:3),Rebound,Unknown,1,0,379
0022401210,503,PT11M27.00S,4,1610612747,LAL,1630559,Reaves,A. Reaves,-96,234,25,Made,1,77,69,146,v,Reaves 25' 3PT Jump Shot (15 PTS) (Hachimura 3 AST),Made Shot,Jump Shot,1,3,380
0022401210,505,PT11M08.00S,4,1610612750,MIN,1629638,Alexander-Walker,N. Alexander-Walker,-12,31,3,Missed,1,,,0,h,MISS Alexander-Walker 3' Driving Finger Roll Layup,Missed Shot,Driving Finger Roll Layup Shot,1,2,381
0022401210,506,PT11M06.00S,4,1610612747,LAL,1626156,Russell,D. Russell,0,0,0,,0,,,0,v,Russell REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,382
0022401210,507,PT10M58.00S,4,1610612750,MIN,1629675,Reid,N. Reid,0,0,0,,0,,,0,h,Reid P.FOUL (P3.T1) (P.Ransom),Foul,Personal,1,0,383
0022401210,509,PT10M48.00S,4,1610612747,LAL,1629060,Hachimura,R. Hachimura,0,0,0,,0,,,0,v,Hachimura Lost Ball Turnover (P2.T17),Turnover,Lost Ball,1,0,384
0022401210,509,PT10M48.00S,4,1610612750,MIN,1642265,Dillingham,R. Dillingham,0,0,0,,0,,,0,h,Dillingham STEAL (1 STL),,,1,0,385
0022401210,511,PT10M45.00S,4,1610612750,MIN,1629638,Alexander-Walker,N. Alexander-Walker,0,20,2,Missed,1,,,0,h,MISS Alexander-Walker 2' Running Dunk,Missed Shot,Running Dunk Shot,1,2,386
0022401210,512,PT10M44.00S,4,0,,1610612747,,,0,0,0,,0,,,0,v,Lakers Rebound,Rebound,Unknown,0,0,387
0022401210,514,PT10M28.00S,4,1610612747,LAL,1630559,Reaves,A. Reaves,0,0,0,,0,,,0,v,Reaves Out of Bounds - Bad Pass Turnover Turnover (P2.T18),Turnover,Out of Bounds - Bad Pass Turnover,1,0,388
0022401210,515,PT10M17.00S,4,1610612750,MIN,1642265,Dillingham,R. Dillingham,23,253,25,Made,1,80,69,149,h,Dillingham 25' 3PT Pullup Jump Shot (6 PTS),Made Shot,Pullup Jump shot,1,3,389
0022401210,516,PT10M02.00S,4,1610612747,LAL,1630559,Reaves,A. Reaves,169,188,25,Made,1,80,72,152,v,Reaves 25' 3PT Jump Shot (18 PTS) (Russell 1 AST),Made Shot,Jump Shot,1,3,390
0022401210,518,PT09M50.00S,4,1610612750,MIN,1642265,Dillingham,R. Dillingham,42,34,5,Missed,1,,,0,h,MISS Dillingham 5' Driving Layup,Missed Shot,Driving Layup Shot,1,2,391
0022401210,518,PT09M50.00S,4,1610612747,LAL,1631132,Koloko,C. Koloko,0,0,0,,0,,,0,v,Koloko BLOCK (2 BLK),,,1,2,392
0022401210,520,PT09M49.00S,4,0,,1610612750,,,0,0,0,,0,,,0,h,TIMBERWOLVES Rebound,Rebound,Unknown,0,0,393
0022401210,522,PT09M49.00S,4,1610612750,MIN,203497,Gobert,R. Gobert,0,0,0,,0,,,0,h,SUB: Randle FOR Gobert,Substitution,,0,0,394
0022401210,523,PT09M49.00S,4,1610612747,LAL,1630559,Reaves,A. Reaves,0,0,0,,0,,,0,v,SUB: Vincent FOR Reaves,Substitution,,0,0,395
0022401210,526,PT09M42.00S,4,1610612747,LAL,1629216,Vincent,G. Vincent,0,0,0,,0,,,0,v,Vincent P.FOUL (P2.T1) (A.Smith),Foul,Personal,1,0,396
0022401210,528,PT09M36.00S,4,1610612750,MIN,1642265,Dillingham,R. Dillingham,-115,236,26,Missed,1,,,0,h,MISS Dillingham 26' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,3,397
0022401210,529,PT09M32.00S,4,1610612747,LAL,1631132,Koloko,C. Koloko,0,0,0,,0,,,0,v,Koloko REBOUND (Off:0 Def:5),Rebound,Unknown,1,0,398
0022401210,530,PT09M18.00S,4,1610612747,LAL,1629216,Vincent,G. Vincent,223,103,25,Made,1,80,75,155,v,Vincent 25' 3PT Jump Shot (6 PTS) (Reddish 1 AST),Made Shot,Jump Shot,1,3,399
0022401210,532,PT09M15.00S,4,0,,1610612750,,,0,0,0,,0,,,0,h,TIMBERWOLVES Timeout: Regular (Full 4 Short 0),Timeout,Regular,0,0,400
0022401210,533,PT09M15.00S,4,1610612750,MIN,1642265,Dillingham,R. Dillingham,0,0,0,,0,,,0,h,SUB: McDaniels FOR Dillingham,Substitution,,0,0,401
0022401210,536,PT08M52.00S,4,1610612750,MIN,203944,Randle,J. Randle,72,139,16,Missed,1,,,0,h,MISS Randle 16' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,402
0022401210,537,PT08M51.00S,4,0,,1610612750,,,0,0,0,,0,,,0,h,TIMBERWOLVES Rebound,Rebound,Unknown,0,0,403
0022401210,538,PT08M51.00S,4,0,,1610612750,,,0,0,0,,0,,,0,h,TIMBERWOLVES Turnover: Shot Clock (T#12),Turnover,Shot Clock Turnover,0,0,404
0022401210,539,PT08M38.00S,4,1610612747,LAL,1629060,Hachimura,R. Hachimura,86,30,9,Missed,1,,,0,v,MISS Hachimura 9' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,405
0022401210,540,PT08M34.00S,4,1610612750,MIN,1628978,DiVincenzo,D. DiVincenzo,0,0,0,,0,,,0,h,DiVincenzo REBOUND (Off:0 Def:3),Rebound,Unknown,1,0,406
0022401210,541,PT08M26.00S,4,1610612747,LAL,1631132,Koloko,C. Koloko,0,0,0,,0,,,0,v,Koloko S.FOUL (P2.T2) (P.Ransom),Foul,Shooting,1,0,407
0022401210,543,PT08M26.00S,4,1610612750,MIN,1630183,McDaniels,J. McDaniels,0,0,0,,0,81,75,156,h,McDaniels Free Throw 1 of 2 (16 PTS),Free Throw,Free Throw 1 of 2,1,0,408
0022401210,544,PT08M26.00S,4,1610612750,MIN,1630183,McDaniels,J. McDaniels,0,0,0,,0,,,0,h,MISS McDaniels Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,1,0,409
0022401210,545,PT08M25.00S,4,1610612747,LAL,1626156,Russell,D. Russell,0,0,0,,0,,,0,v,Russell REBOUND (Off:0 Def:3),Rebound,Unknown,1,0,410
0022401210,546,PT08M11.00S,4,1610612747,LAL,1629629,Reddish,C. Reddish,227,48,0,Missed,1,,,0,v,MISS Reddish 3PT Jump Shot,Missed Shot,Jump Shot,1,3,411
0022401210,547,PT08M09.00S,4,1610612750,MIN,1630183,McDaniels,J. McDaniels,0,0,0,,0,,,0,h,McDaniels REBOUND (Off:1 Def:6),Rebound,Unknown,1,0,412
0022401210,548,PT07M47.00S,4,1610612750,MIN,203944,Randle,J. Randle,34,74,8,Missed,1,,,0,h,MISS Randle 8' Turnaround Jump Shot,Missed Shot,Turnaround Jump Shot,1,2,413
0022401210,549,PT07M45.00S,4,1610612747,LAL,1631132,Koloko,C. Koloko,0,0,0,,0,,,0,v,Koloko REBOUND (Off:0 Def:6),Rebound,Unknown,1,0,414
0022401210,550,PT07M29.00S,4,1610612747,LAL,1626156,Russell,D. Russell,-47,42,6,Missed,1,,,0,v,MISS Russell 6' Driving Floating Bank Jump Shot,Missed Shot,Driving Floating Bank Jump Shot,1,2,415
0022401210,550,PT07M29.00S,4,1610612750,MIN,1630183,McDaniels,J. McDaniels,0,0,0,,0,,,0,h,McDaniels BLOCK (1 BLK),,,1,2,416
0022401210,551,PT07M27.00S,4,1610612750,MIN,1629638,Alexander-Walker,N. Alexander-Walker,0,0,0,,0,,,0,h,Alexander-Walker REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,417
0022401210,552,PT07M18.00S,4,1610612750,MIN,1629638,Alexander-Walker,N. Alexander-Walker,-10,22,2,Made,1,83,75,158,h,Alexander-Walker 2' Alley Oop Layup (2 PTS) (Randle 3 AST),Made Shot,Alley Oop Layup shot,1,2,418
0022401210,554,PT07M00.00S,4,1610612747,LAL,1629216,Vincent,G. Vincent,16,31,3,Missed,1,,,0,v,MISS Vincent 3' Cutting Layup Shot,Missed Shot,Cutting Layup Shot,1,2,419
0022401210,554,PT07M00.00S,4,1610612750,MIN,1630183,McDaniels,J. McDaniels,0,0,0,,0,,,0,h,McDaniels BLOCK (2 BLK),,,1,2,420
0022401210,556,PT06M58.00S,4,1610612750,MIN,1629675,Reid,N. Reid,0,0,0,,0,,,0,h,Reid REBOUND (Off:1 Def:4),Rebound,Unknown,1,0,421
0022401210,557,PT06M57.00S,4,1610612750,MIN,1629675,Reid,N. Reid,0,0,0,,0,,,0,h,Reid Lost Ball Turnover (P2.T13),Turnover,Lost Ball,1,0,422
0022401210,557,PT06M57.00S,4,1610612747,LAL,1629629,Reddish,C. Reddish,0,0,0,,0,,,0,v,Reddish STEAL (2 STL),,,1,0,423
0022401210,559,PT06M53.00S,4,1610612747,LAL,1629629,Reddish,C. Reddish,0,0,0,,0,,,0,v,Reddish Out of Bounds Lost Ball Turnover (P1.T19),Turnover,Out of Bounds Lost Ball Turnover,1,0,424
0022401210,560,PT06M53.00S,4,1610612750,MIN,1628978,DiVincenzo,D. DiVincenzo,0,0,0,,0,,,0,h,SUB: Edwards FOR DiVincenzo,Substitution,,0,0,425
0022401210,561,PT06M53.00S,4,1610612750,MIN,1629638,Alexander-Walker,N. Alexander-Walker,0,0,0,,0,,,0,h,SUB: Conley FOR Alexander-Walker,Substitution,,0,0,426
0022401210,562,PT06M53.00S,4,1610612750,MIN,1629675,Reid,N. Reid,0,0,0,,0,,,0,h,SUB: Gobert FOR Reid,Substitution,,0,0,427
0022401210,563,PT06M53.00S,4,1610612747,LAL,1631132,Koloko,C. Koloko,0,0,0,,0,,,0,v,SUB: Davis FOR Koloko,Substitution,,0,0,428
