GAME_DATE,OPPONENT,IS_HOME,MURRAY_OUT,WON_GAME,SEASON_AVG_REB,ROLL_3_REB,ROLL_5_REB,ROLL_10_REB,HEAD2HEAD_AVG_REB,OPP_REB,OPP_DEF_RATING,OPP_PACE,IS_HOME,DAYS_RESTED,WON_GAME,MURRAY_OUT,SEASON_AVG_REB_MURRAY_OUT,REB
2021-01-23,PHX,0,0,1,11.333333333333334,12.0,11.6,11.5,9.5,44.666666666666664,107.61904761904763,0.4228187919463086,0,1.0,1,0,,22
2021-01-25,DAL,0,0,1,12.0,14.666666666666666,14.4,12.5,11.0,42.333333333333336,116.49335263919968,0.4220555555555556,0,2.0,1,0,,10
2021-01-27,MIA,0,0,1,11.882352941176473,14.0,13.6,12.0,,36.0,96.3583200425306,0.418,0,2.0,1,0,,11
2021-01-29,SAS,0,0,0,11.833333333333334,14.333333333333334,13.0,12.0,,46.333333333333336,114.82116932823018,0.4209444444444444,0,2.0,0,0,,10
2021-01-31,UTA,1,0,1,11.736842105263158,10.333333333333334,12.6,12.1,14.0,53.0,120.54948135688254,0.3963333333333333,1,2.0,1,0,,12
2021-02-04,LAL,0,0,0,11.75,11.0,13.0,12.3,,38.666666666666664,119.78521272201571,0.4034999999999999,0,4.0,0,0,,9
2021-02-06,SAC,0,1,0,11.61904761904762,10.333333333333334,10.4,12.4,12.5,45.666666666666664,112.14333112143332,0.4186111111111111,0,2.0,0,1,10.0,8
2021-02-08,MIL,1,0,0,11.454545454545457,9.666666666666666,10.0,11.8,,50.0,120.84882677266316,0.4332777777777777,1,2.0,0,0,,12
2021-02-10,CLE,1,0,1,11.478260869565217,9.666666666666666,10.2,11.6,,38.333333333333336,104.86965727140402,0.4198333333333333,1,2.0,1,0,,6
2021-02-12,OKC,1,0,1,11.25,8.666666666666666,9.4,11.0,12.0,48.0,103.50414016560664,0.4328831168831168,1,2.0,1,0,,13
2021-02-14,LAL,1,0,1,11.32,10.333333333333334,9.6,11.3,9.0,42.333333333333336,113.57802874743328,0.4183624161073825,1,2.0,1,0,,16
2021-02-16,BOS,0,0,0,11.5,11.666666666666666,11.0,10.7,,47.666666666666664,102.04747000521648,0.426,0,2.0,0,0,,6
2021-02-17,WAS,0,0,0,11.296296296296296,11.666666666666666,10.6,10.3,,49.0,102.10473565522426,0.4434444444444445,0,1.0,0,0,,7
2021-02-19,CLE,0,0,1,11.142857142857142,9.666666666666666,9.6,9.9,6.0,43.333333333333336,100.28923541247484,0.4417777777777777,0,2.0,1,0,,12
2021-02-21,ATL,0,0,0,11.172413793103448,8.333333333333334,10.8,10.1,,40.0,115.59719600970612,0.4121111111111111,0,2.0,0,0,,10
2021-02-23,POR,1,0,1,11.133333333333333,9.666666666666666,10.2,9.9,,42.333333333333336,110.75325358222688,0.4226111111111111,1,2.0,1,0,,5
2021-02-25,WAS,1,0,0,10.935483870967742,9.0,8.0,9.5,7.0,46.333333333333336,109.2879631872124,0.4433825503355704,1,2.0,0,0,,11
2021-02-27,OKC,0,0,1,10.9375,8.666666666666666,9.0,9.8,12.5,43.0,106.35415255385448,0.4100555555555555,0,2.0,1,0,,11
2021-03-01,CHI,0,0,1,10.93939393939394,9.0,9.8,9.7,,46.333333333333336,114.4389223123202,0.4105234899328858,0,2.0,1,0,,14
2021-03-02,MIL,0,0,1,11.029411764705882,12.0,10.2,10.5,12.0,47.333333333333336,121.24561175399816,0.4272777777777777,0,1.0,1,0,,10
2021-03-04,IND,0,0,1,11.0,11.666666666666666,10.2,10.2,,32.0,106.93309499489276,0.4351111111111111,0,2.0,1,0,,12
2021-03-12,MEM,0,0,1,11.02777777777778,12.0,11.6,9.8,,53.333333333333336,111.1996078911898,0.4533888888888889,0,8.0,1,0,,15
2021-03-13,DAL,1,0,0,11.135135135135137,12.333333333333334,12.4,10.7,10.5,47.0,108.68040947973634,0.3961666666666667,1,1.0,0,0,,9
2021-03-15,IND,1,0,1,11.078947368421051,12.0,12.0,10.9,12.0,41.0,106.9923623913616,0.4218888888888888,1,2.0,1,0,,14
2021-03-17,CHA,1,0,1,11.153846153846152,12.666666666666666,12.0,11.1,,47.333333333333336,110.38456558332255,0.4290555555555555,1,2.0,1,0,,10
2021-03-19,CHI,1,0,1,11.125,11.0,12.0,11.1,14.0,51.0,112.2112211221122,0.4208333333333333,1,2.0,1,0,,15
2021-03-21,NOP,1,0,0,11.21951219512195,13.0,12.6,12.1,,42.666666666666664,106.63832121793992,0.4050555555555556,1,2.0,0,0,,10
2021-03-23,ORL,0,0,1,11.19047619047619,11.666666666666666,11.6,12.0,,45.666666666666664,107.9988851727982,0.3986666666666666,0,2.0,1,0,,15
2021-03-24,TOR,0,0,0,11.27906976744186,13.333333333333334,12.8,12.4,,37.333333333333336,103.6473366570454,0.4234444444444444,0,1.0,0,0,,10
2021-03-26,NOP,0,0,1,11.25,11.666666666666666,12.0,12.0,10.0,50.0,117.55990724040196,0.4312222222222222,0,2.0,1,0,,6
2021-03-28,ATL,1,0,1,11.133333333333333,10.333333333333334,11.2,11.6,10.0,45.0,118.86556374252746,0.3996111111111111,1,2.0,1,0,,10
2021-03-30,PHI,1,0,1,11.108695652173912,8.666666666666666,10.2,11.4,9.0,42.666666666666664,108.52355191977834,0.4210555555555555,1,2.0,1,0,,10
2021-04-01,LAC,0,0,1,11.085106382978724,8.666666666666666,10.2,10.9,9.0,44.666666666666664,106.80642165317764,0.4187222222222221,0,2.0,1,0,,7
2021-04-04,ORL,1,0,1,11.0,9.0,8.6,10.7,15.0,45.666666666666664,99.11470361816782,0.4184697986577181,1,3.0,1,0,,9
2021-04-06,DET,1,1,1,10.959183673469388,8.666666666666666,8.4,10.2,,47.0,108.80930597307542,0.4250555555555555,1,2.0,1,1,9.0,8
2021-04-07,SAS,1,1,1,10.9,8.0,8.8,10.0,10.0,43.333333333333336,111.10430950048972,0.4109685534591195,1,1.0,1,1,8.666666666666666,9
2021-04-09,SAS,1,1,1,10.862745098039216,8.666666666666666,8.6,9.4,9.5,42.0,104.96183206106868,0.4220134228187919,1,2.0,1,1,8.75,13
2021-04-11,BOS,1,1,0,10.903846153846152,10.0,9.2,9.7,6.0,43.333333333333336,112.61854583772391,0.4076241610738255,1,2.0,0,1,9.6,10
2021-04-12,GSW,0,0,0,10.88679245283019,10.666666666666666,9.8,9.2,14.0,42.666666666666664,114.28202479338844,0.4302222222222222,0,1.0,0,0,,12
2021-04-14,MIA,1,1,1,10.907407407407408,11.666666666666666,10.4,9.4,11.0,34.666666666666664,104.20965744944286,0.4038333333333332,1,2.0,1,1,9.666666666666666,10
