Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1610612760,0022301093,"APR 02, 2024",OKC @ PHI,L,52,23,0.693,240,37,87,0.425,13,39,0.333,18,22,0.818,12,31,43,30,10,9,14,18,105
1610612760,0022301105,"APR 03, 2024",OKC @ BOS,L,52,24,0.684,240,35,81,0.432,5,24,0.208,25,28,0.893,5,26,31,21,8,5,13,11,100
1610612760,0022301116,"APR 05, 2024",OKC @ IND,L,52,25,0.675,240,42,86,0.488,8,30,0.267,20,24,0.833,9,30,39,24,8,6,15,17,112
1610612760,0022301135,"APR 07, 2024",OKC @ CHA,W,53,25,0.679,240,45,87,0.517,18,36,0.5,13,17,0.765,10,26,36,33,14,4,16,17,121
1610612760,0022301153,"APR 09, 2024",OKC vs. SAC,W,54,25,0.684,240,39,80,0.488,11,30,0.367,23,31,0.742,6,36,42,21,11,8,13,18,112
1610612760,0022301163,"APR 10, 2024",OKC vs. SAS,W,55,25,0.688,240,47,101,0.465,16,38,0.421,17,21,0.81,7,55,62,33,12,6,12,16,127
1610612760,0022301179,"APR 12, 2024",OKC vs. MIL,W,56,25,0.691,240,47,89,0.528,13,38,0.342,18,20,0.9,8,30,38,29,13,5,10,12,125
1610612760,0022301196,"APR 14, 2024",OKC vs. DAL,W,57,25,0.695,240,54,97,0.557,14,34,0.412,13,16,0.813,11,47,58,38,6,6,14,17,135
1610612760,0042300141,"APR 21, 2024",OKC vs. NOP,W,1,0,1.0,240,37,85,0.435,10,32,0.313,10,13,0.769,8,36,44,21,5,7,13,13,94
1610612760,0042300142,"APR 24, 2024",OKC vs. NOP,W,2,0,1.0,240,46,78,0.59,14,29,0.483,18,20,0.9,5,32,37,25,5,2,8,19,124
1610612760,0042300143,"APR 27, 2024",OKC @ NOP,W,3,0,1.0,240,40,83,0.482,17,36,0.472,9,13,0.692,9,38,47,27,13,5,16,14,106
1610612760,0042300144,"APR 29, 2024",OKC @ NOP,W,4,0,1.0,240,35,82,0.427,12,40,0.3,15,24,0.625,8,36,44,18,9,7,14,18,97
