GAME_DATE,OPPONENT,IS_HOME,DAYS_RESTED,SEASON_AVG_PTS,SEASON_AVG_REB,SEASON_AVG_AST,SEASON_AVG_MIN,SEASON_AVG_FGA,SEASON_AVG_FGM,SEASON_AVG_FG_PCT,SEASON_AVG_FG3A,SEASON_AVG_FG3M,SEASON_AVG_FG3_PCT,SEASON_AVG_FTA,SEASON_AVG_FTM,SEASON_AVG_FT_PCT,ROLL_3_PTS,ROLL_3_REB,ROLL_3_AST,ROLL_3_MIN,ROLL_3_FGA,ROLL_3_FGM,ROLL_3_FG_PCT,ROLL_3_FG3A,ROLL_3_FG3M,ROLL_3_FG3_PCT,ROLL_3_FTA,ROLL_3_FTM,ROLL_3_FT_PCT,ROLL_5_PTS,ROLL_5_REB,ROLL_5_AST,ROLL_5_MIN,ROLL_5_FGA,ROLL_5_FGM,ROLL_5_FG_PCT,ROLL_5_FG3A,ROLL_5_FG3M,ROLL_5_FG3_PCT,ROLL_5_FTA,ROLL_5_FTM,ROLL_5_FT_PCT,ROLL_10_PTS,ROLL_10_REB,ROLL_10_AST,ROLL_10_MIN,ROLL_10_FGA,ROLL_10_FGM,ROLL_10_FG_PCT,ROLL_10_FG3A,ROLL_10_FG3M,ROLL_10_FG3_PCT,ROLL_10_FTA,ROLL_10_FTM,ROLL_10_FT_PCT,HEAD2HEAD_AVG_PTS,HEAD2HEAD_AVG_REB,HEAD2HEAD_AVG_AST,HEAD2HEAD_AVG_MIN,HEAD2HEAD_AVG_FGA,HEAD2HEAD_AVG_FGM,HEAD2HEAD_AVG_FG_PCT,HEAD2HEAD_AVG_FG3A,HEAD2HEAD_AVG_FG3M,HEAD2HEAD_AVG_FG3_PCT,HEAD2HEAD_AVG_FTA,HEAD2HEAD_AVG_FTM,HEAD2HEAD_AVG_FT_PCT,MURRAY_OUT,SEASON_AVG_PTS_MURRAY_OUT,SEASON_AVG_REB_MURRAY_OUT,SEASON_AVG_AST_MURRAY_OUT,SEASON_AVG_MIN_MURRAY_OUT,SEASON_AVG_FGA_MURRAY_OUT,SEASON_AVG_FGM_MURRAY_OUT,SEASON_AVG_FG_PCT_MURRAY_OUT,SEASON_AVG_FG3A_MURRAY_OUT,SEASON_AVG_FG3M_MURRAY_OUT,SEASON_AVG_FG3_PCT_MURRAY_OUT,SEASON_AVG_FTA_MURRAY_OUT,SEASON_AVG_FTM_MURRAY_OUT,SEASON_AVG_FT_PCT_MURRAY_OUT,OPP_DEF_RATING,OPP_PACE,OPP_PTS,OPP_REB,OPP_AST,OPP_FGA,OPP_FGM,OPP_FG_PCT,OPP_FG3A,OPP_FG3M,OPP_FG3_PCT,OPP_FTA,OPP_FTM,OPP_FT_PCT,PTS,REB,AST
2024-10-26,LAC,1,2,16.0,12.0,13.0,35.0,13.0,6.0,0.462,3.0,1.0,0.333,4.0,3.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,104.54217736121124,110.96,116.0,42.0,25.0,78.0,38.0,0.487,38.0,15.0,0.395,34.0,25.0,0.735,41,9,4
2024-10-28,TOR,0,2,28.5,10.5,8.5,36.0,19.5,10.0,0.5,7.5,4.0,0.45799999999999996,6.0,4.5,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,115.93729588504245,102.06666666666668,118.33333333333331,35.0,25.666666666666668,82.0,39.666666666666664,0.4793333333333333,32.0,12.333333333333334,0.385,35.0,26.666666666666668,0.7643333333333334,40,10,4
2024-10-29,BKN,0,1,32.333333333333336,10.333333333333334,7.0,38.666666666666664,22.0,12.666666666666666,0.5556666666666666,6.666666666666667,3.6666666666666665,0.5053333333333333,4.666666666666667,3.3333333333333335,0.6666666666666666,32.333333333333336,10.333333333333334,7.0,38.666666666666664,22.0,12.666666666666666,0.5556666666666666,6.666666666666667,3.6666666666666665,0.5053333333333333,4.666666666666667,3.3333333333333335,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,112.8924515698063,99.8,112.66666666666669,42.333333333333336,24.333333333333332,76.33333333333333,37.0,0.4846666666666666,30.333333333333332,11.333333333333334,0.3746666666666666,36.666666666666664,27.333333333333332,0.751,29,18,16
2024-11-01,MIN,0,3,31.5,12.25,9.25,39.25,20.5,11.75,0.5575,5.0,2.75,0.379,6.75,5.25,0.7115,36.666666666666664,12.333333333333334,8.0,40.666666666666664,23.0,13.666666666666666,0.5893333333333334,5.666666666666667,3.3333333333333335,0.39433333333333326,7.666666666666667,6.0,0.6986666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,110.93423539946274,100.51,111.5,42.5,24.25,90.0,41.5,0.46125,31.75,10.5,0.32525,22.75,18.0,0.7775,26,9,13
2024-11-02,UTA,1,1,30.4,11.6,10.0,39.4,19.6,11.0,0.546,4.6,2.6,0.4366,7.4,5.8,0.7292,31.666666666666668,12.333333333333334,11.0,41.666666666666664,19.666666666666668,11.666666666666666,0.5766666666666667,2.6666666666666665,1.6666666666666667,0.4223333333333333,8.333333333333334,6.666666666666667,0.7153333333333333,30.4,11.6,10.0,39.4,19.6,11.0,0.546,4.6,2.6,0.4366,7.4,5.8,0.7292,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,113.78744036912488,102.296,116.4,48.4,28.2,95.2,44.6,0.4684,41.6,13.6,0.3194,18.4,13.6,0.7485999999999999,27,16,9
2024-11-04,TOR,1,2,29.833333333333332,12.333333333333334,9.833333333333334,37.833333333333336,19.333333333333332,10.833333333333334,0.5476666666666666,4.5,2.6666666666666665,0.4888333333333333,6.833333333333333,5.5,0.7743333333333333,27.333333333333332,14.333333333333334,12.666666666666666,37.0,16.666666666666668,9.0,0.5396666666666666,2.3333333333333335,1.6666666666666667,0.4723333333333333,9.0,7.666666666666667,0.882,32.6,12.4,9.2,38.4,20.6,11.8,0.5648,4.8,3.0,0.52,7.4,6.0,0.7792,,,,,,,,,,,,,,40.0,10.0,4.0,44.0,27.0,18.0,0.667,5.0,3.0,0.6,2.0,1.0,0.5,1,27.0,16.0,9.0,30.0,18.0,10.0,0.556,4.0,3.0,0.75,4.0,4.0,1.0,117.74634303166692,106.64571428571428,125.57142857142856,41.0,26.714285714285715,89.14285714285714,43.285714285714285,0.4837142857142856,33.285714285714285,12.428571428571429,0.3775714285714285,33.285714285714285,26.571428571428573,0.7977142857142857,28,14,13
2024-11-06,OKC,1,2,29.571428571428573,12.571428571428571,10.285714285714286,37.857142857142854,19.714285714285715,10.714285714285714,0.5344285714285715,4.571428571428571,2.4285714285714284,0.44757142857142856,7.0,5.714285714285714,0.7887142857142857,27.0,13.0,11.666666666666666,36.0,18.666666666666668,9.333333333333334,0.5036666666666667,4.0,2.0,0.539,7.333333333333333,6.333333333333333,0.8916666666666666,30.0,13.4,11.0,38.6,19.8,11.0,0.5482,3.4,1.8,0.4434,7.4,6.2,0.8042,,,,,,,,,,,,,,16.0,12.0,13.0,35.0,13.0,6.0,0.462,3.0,1.0,0.333,4.0,3.0,0.75,1,27.5,15.0,11.0,34.0,20.0,10.0,0.5055000000000001,4.5,2.0,0.475,6.0,5.5,0.9375,91.38203410143272,104.89714285714284,95.85714285714286,49.42857142857143,24.0,87.14285714285714,34.0,0.3917142857142857,37.42857142857143,10.714285714285714,0.2875714285714285,23.142857142857142,17.142857142857142,0.747,23,20,16
2024-11-08,MIA,1,2,28.75,13.5,11.0,38.0,19.75,10.5,0.523875,4.375,2.25,0.43325,6.875,5.5,0.7735000000000001,26.0,16.666666666666668,12.666666666666666,35.666666666666664,20.0,9.666666666666666,0.48700000000000004,4.0,1.6666666666666667,0.42766666666666664,6.0,5.0,0.8473333333333333,26.6,15.4,13.4,37.6,18.4,9.2,0.5048,3.0,1.4,0.39,8.2,6.8,0.8375999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,111.443486421491,97.42285714285714,108.57142857142856,46.857142857142854,23.857142857142858,88.42857142857143,39.857142857142854,0.4525714285714285,39.0,14.0,0.3558571428571428,19.142857142857142,14.857142857142858,0.7811428571428571,30,11,14
2024-11-10,DAL,1,2,28.88888888888889,13.222222222222221,11.333333333333334,38.22222222222222,19.0,10.555555555555555,0.5596666666666666,4.0,2.111111111111111,0.49622222222222223,6.888888888888889,5.666666666666667,0.7986666666666667,27.0,15.0,14.333333333333334,39.0,18.333333333333332,10.0,0.5836666666666667,3.0,1.0,0.511,7.0,6.0,0.8473333333333333,26.8,14.0,13.0,37.4,17.8,9.6,0.5614,3.2,1.6,0.5900000000000001,7.0,6.0,0.8684,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,108.04308480113008,100.68,108.77777777777776,46.44444444444444,26.0,88.0,39.111111111111114,0.4456666666666667,37.44444444444444,12.333333333333334,0.3302222222222222,24.77777777777778,18.22222222222222,0.7316666666666668,37,18,15
2024-11-22,DAL,1,12,29.7,13.7,11.7,38.2,19.2,10.8,0.5656,3.9,2.2,0.5466,7.0,5.9,0.8188000000000001,30.0,16.333333333333332,15.0,39.0,18.0,11.0,0.6383333333333333,2.3333333333333335,1.6666666666666667,0.7776666666666667,7.0,6.333333333333333,0.8889999999999999,29.0,15.8,13.4,37.0,18.8,10.6,0.5852,3.2,1.8,0.6566,6.6,6.0,0.9084,29.7,13.7,11.7,38.2,19.2,10.8,0.5656,3.9,2.2,0.5466,7.0,5.9,0.8188000000000001,37.0,18.0,15.0,38.0,21.0,13.0,0.619,3.0,3.0,1.0,8.0,8.0,1.0,0,,,,,,,,,,,,,,109.47686224217163,99.808,109.26666666666668,44.266666666666666,26.133333333333333,87.53333333333333,39.13333333333333,0.4474000000000001,37.0,12.533333333333331,0.342,24.866666666666667,18.466666666666665,0.7410666666666668,33,17,10
2024-11-23,LAL,0,1,30.0,14.0,11.545454545454545,38.27272727272727,19.454545454545453,11.0,0.5679090909090909,3.727272727272727,2.1818181818181817,0.5878181818181818,7.0,5.818181818181818,0.8092727272727274,33.333333333333336,15.333333333333334,13.0,39.0,18.666666666666668,12.333333333333334,0.6853333333333333,2.0,2.0,1.0,7.333333333333333,6.666666666666667,0.9046666666666666,30.2,16.0,13.6,38.8,19.6,11.2,0.5922,2.8,1.6,0.7066,7.2,6.2,0.8512000000000001,31.4,14.2,11.4,38.6,20.1,11.5,0.5785,3.8,2.3,0.6133,7.3,6.1,0.8151999999999999,,,,,,,,,,,,,,0,,,,,,,,,,,,,,114.64993290709606,101.35200000000002,116.2,43.266666666666666,28.266666666666666,90.26666666666668,43.13333333333333,0.4770666666666666,36.86666666666667,13.2,0.3577333333333333,20.8,16.733333333333334,0.7997333333333334,34,13,8
2024-11-25,NYK,1,2,30.333333333333332,13.916666666666666,11.25,38.166666666666664,19.5,11.083333333333334,0.5705833333333333,4.0,2.25,0.5745833333333333,7.083333333333333,5.916666666666667,0.8147500000000001,34.666666666666664,16.0,11.0,38.0,21.0,12.666666666666666,0.6033333333333333,4.0,2.6666666666666665,0.8096666666666666,7.666666666666667,6.666666666666667,0.863,31.4,15.8,12.6,38.6,19.2,11.6,0.6212,3.2,2.0,0.7524,7.2,6.2,0.8512000000000001,30.7,14.6,11.8,38.6,19.5,11.3,0.5847,3.3,1.9,0.5979,7.3,6.2,0.8276999999999999,,,,,,,,,,,,,,0,,,,,,,,,,,,,,114.79949970646042,97.9425,112.4375,40.0625,26.375,86.3125,40.8125,0.4724375,39.375,14.75,0.362875,20.75,16.0625,0.7680625000000001,22,7,7
2024-11-27,UTA,0,2,29.692307692307693,13.384615384615385,10.923076923076923,37.69230769230769,19.53846153846154,10.923076923076923,0.5613076923076923,4.230769230769231,2.230769230769231,0.5523846153846154,6.6923076923076925,5.615384615384615,0.8290000000000001,29.666666666666668,12.333333333333334,8.333333333333334,36.0,20.666666666666668,11.333333333333334,0.5469999999999999,5.333333333333333,2.3333333333333335,0.5716666666666667,5.666666666666667,4.666666666666667,0.863,31.2,13.2,10.8,37.2,19.2,11.6,0.6212,4.0,2.2,0.743,6.4,5.8,0.9178000000000001,28.9,14.3,12.1,37.4,18.8,10.4,0.563,3.5,1.8,0.5665,7.3,6.3,0.8776999999999999,27.0,16.0,9.0,30.0,18.0,10.0,0.556,4.0,3.0,0.75,4.0,4.0,1.0,0,,,,,,,,,,,,,,117.06730213080998,101.70117647058824,119.05882352941175,42.35294117647059,28.0,90.82352941176472,43.411764705882355,0.4796470588235294,40.0,14.588235294117649,0.3655882352941177,23.11764705882353,17.647058823529413,0.7718235294117647,30,10,7
2024-12-01,LAC,0,4,29.714285714285715,13.142857142857142,10.642857142857142,37.42857142857143,19.5,11.071428571428571,0.5700714285714286,4.142857142857143,2.2142857142857144,0.5605714285714286,6.428571428571429,5.357142857142857,0.8174285714285715,28.666666666666668,10.0,7.333333333333333,34.333333333333336,19.666666666666668,11.333333333333334,0.578,5.666666666666667,2.3333333333333335,0.4606666666666666,4.333333333333333,3.6666666666666665,0.8473333333333333,31.2,13.0,9.4,36.0,20.4,12.0,0.5888,4.4,2.4,0.6764,5.6,4.8,0.8512000000000001,29.0,13.5,11.2,36.7,19.1,10.8,0.5751000000000001,3.8,2.0,0.6332,6.3,5.4,0.8597999999999999,41.0,9.0,4.0,37.0,26.0,14.0,0.538,12.0,7.0,0.583,8.0,6.0,0.75,0,,,,,,,,,,,,,,106.675843083276,99.6342857142857,106.28571428571428,41.523809523809526,24.047619047619047,84.80952380952381,38.38095238095238,0.4531904761904762,38.19047619047619,12.952380952380953,0.3312857142857143,21.571428571428573,16.571428571428573,0.7659523809523808,28,14,11
2024-12-03,GSW,1,2,29.6,13.2,10.666666666666666,37.53333333333333,19.8,11.133333333333333,0.5654,4.333333333333333,2.2,0.5422666666666667,6.266666666666667,5.133333333333334,0.7962666666666667,26.666666666666668,10.333333333333334,8.333333333333334,35.0,21.0,11.333333333333334,0.5446666666666667,5.666666666666667,2.0,0.413,3.0,2.0,0.7223333333333333,29.4,12.2,8.6,36.2,21.0,11.8,0.5650000000000001,5.2,2.2,0.5336000000000001,4.8,3.6,0.7512000000000001,29.2,14.0,11.0,36.6,19.9,11.2,0.5751,4.2,2.0,0.5951000000000001,5.7,4.8,0.8298,,,,,,,,,,,,,,0,,,,,,,,,,,,,,106.32875259960036,103.25473684210526,109.78947368421052,46.526315789473685,25.789473684210527,89.89473684210526,39.21052631578947,0.4399473684210526,39.0,12.736842105263158,0.3301578947368421,24.26315789473684,18.63157894736842,0.7661578947368421,38,10,6
2024-12-05,CLE,0,2,30.125,13.0,10.375,37.6875,20.0625,11.3125,0.5665,4.3125,2.25,0.55525,6.4375,5.25,0.7951250000000001,32.0,11.333333333333334,8.0,37.666666666666664,22.333333333333332,13.0,0.5890000000000001,4.666666666666667,2.3333333333333335,0.5676666666666667,5.333333333333333,3.6666666666666665,0.6483333333333333,30.4,10.8,7.8,36.4,21.4,12.0,0.5634,5.6,2.4,0.48360000000000003,5.2,4.0,0.764,30.3,13.4,10.7,37.6,20.5,11.6,0.5778000000000001,4.2,2.0,0.5951000000000001,6.2,5.1,0.8076000000000001,,,,,,,,,,,,,,0,,,,,,,,,,,,,,109.04023223922066,102.0890909090909,111.3181818181818,43.59090909090909,25.59090909090909,88.95454545454545,40.40909090909091,0.4553181818181819,37.18181818181818,13.954545454545457,0.3702272727272727,20.863636363636363,16.545454545454547,0.7948636363636364,27,20,11
2024-12-07,WAS,0,2,29.941176470588236,13.411764705882353,10.411764705882353,37.76470588235294,20.41176470588235,11.411764705882353,0.5625882352941176,4.235294117647059,2.1176470588235294,0.5225882352941177,6.117647058823529,5.0,0.8071764705882354,31.0,14.666666666666666,9.333333333333334,39.333333333333336,24.666666666666668,13.0,0.5276666666666666,4.666666666666667,1.6666666666666667,0.3453333333333333,4.666666666666667,3.3333333333333335,0.7593333333333333,29.0,12.2,8.4,36.8,22.6,12.2,0.5434,4.8,1.8,0.3978,3.8,2.8,0.789,30.2,14.0,10.5,37.7,20.9,11.9,0.5823,4.0,1.9,0.5751,5.5,4.5,0.8201,,,,,,,,,,,,,,1,26.0,16.666666666666668,12.666666666666666,35.666666666666664,20.0,9.666666666666666,0.48700000000000004,4.0,1.6666666666666667,0.42766666666666664,6.0,5.0,0.8473333333333333,119.29590792344978,103.566,123.55,48.1,27.6,91.2,44.1,0.4841500000000001,38.75,14.65,0.3778499999999999,26.4,20.7,0.7921500000000001,56,16,8
2024-12-08,ATL,0,1,31.38888888888889,13.555555555555555,10.277777777777779,37.833333333333336,21.444444444444443,12.0,0.5626666666666666,4.333333333333333,2.1666666666666665,0.5213333333333333,6.5,5.222222222222222,0.8007777777777778,40.333333333333336,15.333333333333334,8.333333333333334,39.333333333333336,29.666666666666668,16.333333333333332,0.5489999999999999,4.333333333333333,2.0,0.4166666666666667,7.666666666666667,5.666666666666667,0.8233333333333333,35.8,14.0,8.6,38.2,26.4,14.8,0.5662,4.6,2.0,0.4406,6.0,4.2,0.7274,33.5,13.6,9.7,37.7,22.8,13.2,0.5937,4.3,2.1,0.5917999999999999,6.2,5.0,0.8226000000000001,,,,,,,,,,,,,,1,33.5,16.5,11.5,36.5,24.75,12.75,0.5062500000000001,4.5,2.0,0.44575,7.75,6.0,0.8085,112.0381125796628,106.17666666666668,118.95833333333331,44.375,26.958333333333332,91.54166666666669,42.5,0.4652916666666666,41.958333333333336,16.166666666666668,0.3857916666666667,22.75,17.791666666666668,0.7827916666666664,48,14,8
2024-12-13,LAC,1,5,32.26315789473684,13.578947368421053,10.157894736842104,37.68421052631579,21.842105263157894,12.263157894736842,0.5638947368421053,4.421052631578948,2.210526315789474,0.5202105263157895,6.842105263157895,5.526315789473684,0.8031578947368422,43.666666666666664,16.666666666666668,9.0,37.666666666666664,31.333333333333332,17.333333333333332,0.5499999999999999,5.0,2.0,0.3333333333333333,9.0,7.0,0.846,39.4,14.8,8.8,38.4,28.4,15.6,0.5466,5.2,2.2,0.4072,8.0,6.0,0.7632,35.3,13.9,9.1,37.2,24.4,13.8,0.5677,4.8,2.3,0.5418,6.8,5.4,0.8072000000000001,34.5,11.5,7.5,38.0,25.0,13.0,0.519,9.5,4.5,0.4345,6.0,4.0,0.625,0,,,,,,,,,,,,,,108.13511248630182,99.2832,107.36,41.6,24.84,84.64,39.16,0.4632,37.6,12.92,0.33796,21.28,16.12,0.7530399999999999,16,7,2
2024-12-16,SAC,0,3,31.45,13.25,9.75,37.3,21.2,11.95,0.5690500000000001,4.3,2.2,0.5442,6.7,5.35,0.788,40.0,12.333333333333334,6.0,34.666666666666664,25.666666666666668,15.0,0.6056666666666667,4.666666666666667,2.6666666666666665,0.6666666666666666,10.0,7.333333333333333,0.6793333333333332,37.0,13.4,7.0,36.6,25.4,14.4,0.5799999999999998,4.2,2.2,0.55,8.0,6.0,0.7632,33.2,12.8,7.8,36.4,23.2,13.1,0.5725,4.7,2.2,0.5418,6.4,4.8,0.7572,,,,,,,,,,,,,,0,,,,,,,,,,,,,,111.09347122682875,101.75076923076922,113.03846153846152,41.80769230769231,25.46153846153846,87.11538461538461,40.03846153846154,0.4604230769230769,39.65384615384615,14.961538461538462,0.3769230769230768,22.423076923076923,18.0,0.8175384615384613,20,14,13
2024-12-19,POR,0,3,30.904761904761905,13.285714285714286,9.904761904761905,37.333333333333336,21.095238095238095,11.761904761904763,0.5619999999999999,4.380952380952381,2.142857142857143,0.5262380952380953,6.571428571428571,5.238095238095238,0.7861904761904762,28.0,11.666666666666666,7.666666666666667,34.333333333333336,19.0,10.333333333333334,0.558,4.666666666666667,2.0,0.5556666666666666,7.0,5.333333333333333,0.6986666666666667,33.4,14.2,8.4,36.2,24.4,13.2,0.5476,4.6,1.8,0.43339999999999995,7.0,5.2,0.7575999999999999,31.9,12.5,8.1,36.3,22.9,12.6,0.5555,5.1,2.1,0.4585,6.1,4.6,0.7607999999999999,,,,,,,,,,,,,,0,,,,,,,,,,,,,,115.21194722697288,100.75076923076922,116.07692307692308,45.38461538461539,27.846153846153847,87.84615384615384,41.76923076923077,0.4760000000000001,37.15384615384615,13.961538461538462,0.3749615384615384,23.384615384615383,18.576923076923077,0.7960384615384617,34,6,8
2024-12-22,NOP,0,3,31.045454545454547,12.954545454545455,9.818181818181818,37.31818181818182,20.954545454545453,11.818181818181818,0.5692727272727273,4.454545454545454,2.227272727272727,0.5326363636363637,6.454545454545454,5.181818181818182,0.795909090909091,23.333333333333332,9.0,7.666666666666667,35.0,15.333333333333334,9.0,0.6033333333333334,4.666666666666667,2.3333333333333335,0.6113333333333334,4.0,3.0,0.75,34.8,11.4,7.8,35.8,22.8,13.2,0.592,5.2,2.6,0.5668,7.6,5.8,0.7575999999999999,31.9,11.8,8.1,36.3,22.7,12.7,0.5677000000000001,5.0,2.2,0.48230000000000006,5.7,4.3,0.7733,,,,,,,,,,,,,,0,,,,,,,,,,,,,,116.44231563300023,100.21241379310344,116.6896551724138,45.41379310344828,28.620689655172413,89.58620689655173,43.44827586206897,0.4850689655172413,38.41379310344828,14.344827586206897,0.3712758620689655,19.448275862068964,15.448275862068966,0.7913103448275863,27,13,10
2024-12-23,PHX,1,1,30.869565217391305,12.956521739130435,9.826086956521738,37.56521739130435,20.91304347826087,11.782608695652174,0.5684347826086956,4.391304347826087,2.217391304347826,0.5384782608695652,6.391304347826087,5.086956521739131,0.7873913043478262,27.0,11.0,10.333333333333334,39.333333333333336,19.0,10.666666666666666,0.5643333333333334,5.0,2.3333333333333335,0.5003333333333334,4.333333333333333,3.3333333333333335,0.7833333333333332,29.0,10.8,8.2,36.6,19.0,11.0,0.5892,4.6,2.4,0.6002000000000001,6.0,4.6,0.7392000000000001,32.4,12.4,8.4,37.4,22.7,12.9,0.5777,4.6,2.2,0.5204,6.0,4.4,0.7333,,,,,,,,,,,,,,1,36.4,16.0,10.8,36.2,25.6,13.6,0.5222,4.8,2.2,0.4566,8.8,7.0,0.8160000000000001,114.75446164755938,100.27851851851852,115.07407407407408,43.55555555555556,26.814814814814813,89.03703703703704,42.0,0.4761481481481481,37.2962962962963,13.925925925925926,0.376925925925926,21.59259259259259,17.14814814814815,0.8010370370370369,32,2,7
2024-12-25,PHX,0,2,30.916666666666668,12.5,9.708333333333334,37.25,20.75,11.791666666666666,0.5741666666666666,4.458333333333333,2.2916666666666665,0.5438333333333333,6.333333333333333,5.041666666666667,0.7879166666666668,31.0,7.0,8.333333333333334,36.666666666666664,18.333333333333332,12.0,0.6593333333333333,5.0,3.3333333333333335,0.667,4.666666666666667,3.6666666666666665,0.7999999999999999,25.8,8.4,8.0,35.6,16.6,10.0,0.6132,4.6,2.6,0.6336,4.4,3.2,0.73,32.6,11.6,8.4,37.0,22.5,12.8,0.5799000000000001,4.9,2.4,0.5204000000000001,6.2,4.6,0.7466,32.0,2.0,7.0,30.0,17.0,12.0,0.706,6.0,4.0,0.667,5.0,4.0,0.8,0,,,,,,,,,,,,,,115.0048513212716,100.12,115.14285714285714,43.642857142857146,27.107142857142858,89.07142857142857,42.142857142857146,0.4773928571428571,37.42857142857143,14.0,0.3773928571428572,21.214285714285715,16.857142857142858,0.8016428571428571,25,15,2
2024-12-27,CLE,1,2,30.68,12.6,9.4,37.28,20.68,11.72,0.57224,4.56,2.28,0.53352,6.24,4.96,0.7864000000000001,28.0,10.0,6.333333333333333,37.0,18.666666666666668,11.0,0.594,5.333333333333333,2.6666666666666665,0.54,4.666666666666667,3.3333333333333335,0.7166666666666667,27.6,10.0,8.0,37.2,18.6,10.8,0.5850000000000001,5.6,2.6,0.4908,4.4,3.4,0.78,32.3,11.7,7.5,36.9,22.0,12.6,0.5825,4.9,2.4,0.5204,6.2,4.7,0.7716000000000001,27.0,20.0,11.0,39.0,26.0,13.0,0.5,3.0,0.0,0.0,1.0,1.0,1.0,0,,,,,,,,,,,,,,108.10704755925286,101.936,110.2,43.6,24.933333333333337,88.46666666666667,40.0,0.4528,36.56666666666667,13.6,0.3665666666666666,21.066666666666663,16.6,0.7895333333333335,27,14,13
2024-12-28,DET,1,1,30.53846153846154,12.653846153846153,9.538461538461538,37.23076923076923,20.615384615384617,11.73076923076923,0.5745384615384614,4.5,2.1923076923076925,0.513,6.153846153846154,4.884615384615385,0.7850000000000001,28.0,10.333333333333334,7.333333333333333,34.666666666666664,18.333333333333332,11.333333333333334,0.6213333333333333,5.333333333333333,2.0,0.3176666666666667,4.333333333333333,3.3333333333333335,0.7666666666666666,29.0,10.0,8.0,36.8,18.6,11.6,0.6272,5.0,2.4,0.4574000000000001,4.4,3.4,0.78,31.2,12.1,8.2,36.5,21.5,12.4,0.5873999999999999,4.8,2.1,0.4454000000000001,5.7,4.3,0.7688,,,,,,,,,,,,,,0,,,,,,,,,,,,,,113.06036678553234,101.31612903225806,114.5483870967742,42.645161290322584,25.451612903225808,88.12903225806451,41.61290322580645,0.4740645161290321,37.58064516129032,14.35483870967742,0.3784838709677419,21.612903225806452,16.967741935483872,0.7861290322580646,37,9,8
2024-12-30,UTA,0,2,30.77777777777778,12.518518518518519,9.481481481481481,37.22222222222222,20.48148148148148,11.703703703703704,0.5772222222222222,4.518518518518518,2.259259259259259,0.5236296296296297,6.444444444444445,5.111111111111111,0.7850370370370372,29.666666666666668,12.666666666666666,7.666666666666667,37.0,18.333333333333332,11.0,0.6016666666666667,5.0,2.0,0.36200000000000004,7.333333333333333,5.666666666666667,0.762,29.6,10.6,8.0,36.8,18.4,11.2,0.6122,4.8,2.4,0.484,6.4,4.8,0.7372,32.2,11.0,7.9,36.3,20.6,12.2,0.6021,5.0,2.5,0.5254000000000001,7.0,5.3,0.7474000000000001,28.5,13.0,8.0,32.0,18.5,11.5,0.6200000000000001,3.5,2.5,0.7085,3.5,3.0,0.8335,0,,,,,,,,,,,,,,118.08193521156484,101.088,119.36666666666666,41.4,28.266666666666666,91.2,43.833333333333336,0.4820333333333333,40.46666666666667,14.833333333333334,0.3658333333333334,21.866666666666667,16.866666666666667,0.7747999999999998,36,22,11
2025-01-01,ATL,1,2,30.964285714285715,12.857142857142858,9.535714285714286,37.25,20.928571428571427,11.785714285714286,0.57175,4.678571428571429,2.2857142857142856,0.5168214285714285,6.428571428571429,5.107142857142857,0.7867500000000002,33.333333333333336,15.0,10.666666666666666,37.0,23.0,12.333333333333334,0.5676666666666667,5.666666666666667,2.3333333333333335,0.37766666666666665,8.0,6.333333333333333,0.7896666666666666,31.4,12.4,8.2,35.8,21.0,11.8,0.587,6.0,2.6,0.41720000000000007,6.6,5.2,0.7838,30.2,11.6,8.2,36.2,20.0,11.4,0.5881000000000001,5.3,2.5,0.5086999999999999,6.3,4.9,0.7615000000000001,48.0,14.0,8.0,35.0,29.0,17.0,0.586,6.0,3.0,0.5,13.0,11.0,0.846,0,,,,,,,,,,,,,,111.60510975498678,106.4630303030303,118.8181818181818,44.21212121212121,28.12121212121212,91.72727272727272,43.15151515151515,0.4709090909090908,41.06060606060606,15.696969696969695,0.3822424242424243,21.575757575757574,16.818181818181817,0.7823030303030302,23,17,15
