TEAM,level_1,PTS,REB,AST,FGA,FGM,FG_PCT,FG3A,FG3M,FG3_PCT,FTA,FTM,FT_PCT,OREB,TOV,MIN,DATE,DEF_RATING,PACE
Atlanta,407,118.33333333333333,43.666666666666664,30.666666666666668,95.33333333333333,43.333333333333336,0.455,34.333333333333336,13.0,0.37400000000000005,25.0,18.666666666666668,0.7476666666666666,13.666666666666666,12.666666666666666,240.0,"NOV 09, 2024",112.34177215189872,0.4388888888888889
Atlanta,408,117.0,42.333333333333336,32.0,95.0,45.0,0.47333333333333333,32.333333333333336,11.333333333333334,0.3466666666666667,22.0,15.666666666666666,0.6846666666666668,14.666666666666666,15.333333333333334,240.0,"NOV 12, 2024",111.0618908998861,0.4389444444444444
Atlanta,409,119.66666666666667,46.0,31.333333333333332,95.33333333333333,45.666666666666664,0.47833333333333333,32.666666666666664,10.333333333333334,0.3156666666666667,24.333333333333332,18.0,0.7013333333333334,14.666666666666666,15.0,240.0,"NOV 15, 2024",112.49686638255204,0.4432222222222222
Atlanta,410,118.66666666666667,48.666666666666664,31.0,94.0,45.0,0.47766666666666663,33.666666666666664,11.0,0.32699999999999996,22.666666666666668,17.666666666666668,0.737,16.666666666666668,19.0,240.0,"NOV 17, 2024",111.62674024833817,0.4429444444444444
Atlanta,411,116.0,46.333333333333336,30.666666666666668,88.66666666666667,41.333333333333336,0.46599999999999997,35.666666666666664,13.0,0.363,24.333333333333332,20.333333333333332,0.8353333333333333,12.333333333333334,18.333333333333332,240.0,"NOV 18, 2024",110.08477793243073,0.4390555555555556
Atlanta,412,105.33333333333333,49.666666666666664,30.333333333333332,91.0,37.666666666666664,0.4206666666666667,38.333333333333336,13.0,0.34400000000000003,22.333333333333332,17.0,0.766,14.333333333333334,18.666666666666668,240.0,"NOV 20, 2024",100.16482819830098,0.4381666666666667
Atlanta,413,109.33333333333333,48.0,31.0,98.33333333333333,41.0,0.4203333333333333,39.0,12.666666666666666,0.3273333333333333,20.333333333333332,14.666666666666666,0.7316666666666668,13.666666666666666,14.0,240.0,"NOV 22, 2024",101.59831495477636,0.4483888888888889
Atlanta,414,112.66666666666667,48.666666666666664,30.333333333333332,104.33333333333333,44.0,0.42199999999999993,36.666666666666664,10.333333333333334,0.2836666666666667,19.666666666666668,14.333333333333334,0.7456666666666667,14.666666666666666,14.0,240.0,"NOV 25, 2024",100.30864197530866,0.46799999999999997
Atlanta,415,125.33333333333333,44.0,34.333333333333336,101.66666666666667,47.666666666666664,0.4689999999999999,35.666666666666664,13.0,0.35333333333333333,20.0,17.0,0.844,12.333333333333334,12.666666666666666,240.0,"NOV 27, 2024",113.11672683513837,0.4616666666666667
Atlanta,416,123.66666666666667,47.666666666666664,34.666666666666664,94.33333333333333,46.0,0.48899999999999993,35.666666666666664,14.333333333333334,0.39266666666666666,19.666666666666668,17.333333333333332,0.876,11.0,15.0,240.0,"NOV 29, 2024",115.59072781655036,0.4457777777777778
Atlanta,417,119.66666666666667,51.0,33.0,86.66666666666667,42.666666666666664,0.4929999999999999,36.333333333333336,14.666666666666666,0.39699999999999996,23.333333333333332,19.666666666666668,0.8436666666666667,12.666666666666666,17.0,240.0,"NOV 30, 2024",118.16984858459514,0.42194444444444446
Atlanta,349,116.0,51.0,30.0,86.33333333333333,43.666666666666664,0.5049999999999999,35.0,11.333333333333334,0.326,21.666666666666668,17.333333333333332,0.8036666666666666,11.666666666666666,18.666666666666668,240.0,"DEC 02, 2024",112.76733635774465,0.4286111111111111
Atlanta,350,116.66666666666667,51.333333333333336,28.666666666666668,92.0,44.0,0.4793333333333332,34.333333333333336,9.666666666666666,0.2823333333333334,23.0,19.0,0.8290000000000001,13.333333333333334,16.333333333333332,240.0,"DEC 04, 2024",110.98427194317605,0.438
Atlanta,351,125.66666666666667,51.0,33.0,99.33333333333333,48.0,0.4836666666666665,36.666666666666664,12.0,0.323,21.333333333333332,17.666666666666668,0.8273333333333334,12.333333333333334,15.333333333333334,248.33333333333334,"DEC 06, 2024",112.48358992719896,0.44987919463087245
Atlanta,352,121.33333333333333,49.0,31.666666666666668,101.0,45.333333333333336,0.4489999999999999,37.333333333333336,11.666666666666666,0.31033333333333335,23.666666666666668,19.0,0.8076666666666666,15.0,13.333333333333334,248.33333333333334,"DEC 08, 2024",110.55764791641356,0.4419328859060402
Atlanta,353,117.66666666666667,50.333333333333336,31.0,101.66666666666667,44.666666666666664,0.4396666666666666,37.0,11.666666666666666,0.3133333333333333,23.0,16.666666666666668,0.7213333333333333,17.333333333333332,13.0,248.33333333333334,"DEC 11, 2024",109.50490135252512,0.4326979865771812
Atlanta,354,107.0,49.0,25.333333333333332,95.66666666666667,39.666666666666664,0.41533333333333317,31.666666666666668,9.333333333333334,0.31066666666666665,27.0,18.333333333333332,0.6793333333333335,16.0,11.666666666666666,240.0,"DEC 14, 2024",103.66877664384445,0.4300555555555556
Atlanta,355,112.0,51.666666666666664,27.333333333333332,94.33333333333333,41.333333333333336,0.4379999999999999,31.0,11.666666666666666,0.37599999999999995,25.0,17.666666666666668,0.718,13.666666666666666,15.0,248.33333333333334,"DEC 19, 2024",105.00000000000001,0.4295302013422818
Atlanta,356,113.33333333333333,46.0,28.0,86.33333333333333,40.0,0.4629999999999999,33.333333333333336,13.333333333333334,0.40199999999999997,26.333333333333332,20.0,0.7789999999999999,8.333333333333334,20.0,248.33333333333334,"DEC 21, 2024",103.41890740966053,0.4412885906040268
Atlanta,357,118.33333333333333,44.0,29.333333333333332,83.33333333333333,41.333333333333336,0.49866666666666654,37.333333333333336,16.0,0.42966666666666664,23.666666666666668,19.666666666666668,0.8326666666666668,8.0,22.666666666666668,248.33333333333334,"DEC 23, 2024",109.15016603123846,0.43656375838926176
Atlanta,358,123.33333333333333,41.0,29.333333333333332,80.66666666666667,41.333333333333336,0.5129999999999999,39.666666666666664,16.333333333333332,0.41533333333333333,28.0,24.333333333333332,0.8606666666666666,8.0,19.333333333333332,240.0,"DEC 26, 2024",118.22597137014313,0.4346666666666667
Atlanta,359,126.0,43.0,31.0,82.66666666666667,43.0,0.5209999999999999,39.333333333333336,16.666666666666668,0.42766666666666664,27.333333333333332,23.333333333333332,0.8406666666666668,9.0,14.666666666666666,240.0,"DEC 28, 2024",125.54802710243123,0.41816666666666674
Atlanta,360,132.33333333333334,43.666666666666664,32.0,90.0,45.333333333333336,0.5043333333333332,42.333333333333336,16.666666666666668,0.39433333333333337,30.333333333333332,25.0,0.819,11.666666666666666,12.333333333333334,240.0,"DEC 29, 2024",127.22727855403156,0.4333888888888888
Atlanta,373,125.33333333333333,43.666666666666664,32.666666666666664,93.66666666666667,45.0,0.48199999999999993,42.666666666666664,16.333333333333332,0.38433333333333336,26.0,19.0,0.7276666666666668,11.666666666666666,12.666666666666666,240.0,"JAN 01, 2025",118.12013068610202,0.4421111111111111
Atlanta,374,119.33333333333333,41.0,28.666666666666668,98.33333333333333,44.0,0.4479999999999999,41.666666666666664,13.333333333333334,0.308,24.666666666666668,18.0,0.7293333333333334,13.0,11.666666666666666,240.0,"JAN 03, 2025",110.64408455927801,0.4493888888888889
Atlanta,375,109.0,42.0,28.666666666666668,96.0,41.333333333333336,0.43066666666666653,42.0,12.666666666666666,0.29066666666666663,18.666666666666668,13.666666666666666,0.7366666666666667,11.0,14.333333333333334,240.0,"JAN 04, 2025",101.35135135135135,0.4481111111111111
Atlanta,376,110.33333333333333,42.0,29.0,95.33333333333333,42.0,0.44066666666666654,41.333333333333336,13.333333333333334,0.311,16.666666666666668,13.0,0.781,11.0,13.333333333333334,240.0,"JAN 07, 2025",105.07936507936508,0.43749999999999994
Atlanta,377,114.66666666666667,39.666666666666664,32.333333333333336,90.66666666666667,42.333333333333336,0.46666666666666656,40.666666666666664,16.333333333333332,0.4086666666666667,16.333333333333332,13.666666666666666,0.8353333333333333,9.333333333333334,14.333333333333334,240.0,"JAN 09, 2025",111.48561057816957,0.4285555555555556
Atlanta,378,120.33333333333333,43.333333333333336,29.666666666666668,94.0,44.0,0.46899999999999986,39.0,16.666666666666668,0.431,19.333333333333332,15.666666666666666,0.824,13.333333333333334,11.0,240.0,"JAN 14, 2025",120.12511646479435,0.41738888888888886
Atlanta,379,115.66666666666667,45.666666666666664,27.333333333333332,94.66666666666667,42.0,0.4456666666666666,38.666666666666664,15.0,0.3953333333333333,21.666666666666668,16.666666666666668,0.7846666666666667,14.0,10.666666666666666,240.0,"JAN 15, 2025",114.67283542630535,0.4202777777777778
Atlanta,380,117.0,53.333333333333336,25.666666666666668,97.0,42.666666666666664,0.44066666666666654,40.333333333333336,13.0,0.32,25.333333333333332,18.666666666666668,0.7330000000000001,15.666666666666666,12.666666666666666,248.33333333333334,"JAN 18, 2025",111.27314227745372,0.4234093959731543
Atlanta,381,113.0,49.0,26.0,92.66666666666667,41.666666666666664,0.4513333333333332,36.666666666666664,11.666666666666666,0.326,24.0,18.0,0.747,14.333333333333334,16.333333333333332,248.33333333333334,"JAN 20, 2025",107.38722757222503,0.4237315436241611
Atlanta,382,111.0,47.666666666666664,25.0,93.66666666666667,41.0,0.4409999999999999,35.0,9.333333333333334,0.27799999999999997,25.333333333333332,19.666666666666668,0.7760000000000001,14.666666666666666,17.666666666666668,248.33333333333334,"JAN 22, 2025",102.95572594607964,0.4341476510067114
Atlanta,383,111.0,41.333333333333336,26.0,91.66666666666667,40.333333333333336,0.4443333333333332,35.0,10.666666666666666,0.314,26.0,19.666666666666668,0.7583333333333334,13.333333333333334,16.666666666666668,240.0,"JAN 23, 2025",104.28410372040585,0.44350000000000006
Atlanta,384,105.66666666666667,42.0,27.666666666666668,91.33333333333333,38.0,0.4183333333333332,37.333333333333336,10.0,0.2686666666666666,27.0,19.666666666666668,0.7273333333333333,10.666666666666666,16.333333333333332,240.0,"JAN 25, 2025",97.04873867254473,0.4536666666666666
Atlanta,385,101.66666666666667,43.333333333333336,27.333333333333332,85.66666666666667,36.333333333333336,0.4236666666666666,39.0,12.0,0.309,24.333333333333332,17.0,0.6933333333333334,10.333333333333334,19.0,240.0,"JAN 27, 2025",96.78852500634679,0.4376666666666667
Atlanta,386,94.0,44.666666666666664,23.666666666666668,86.33333333333333,34.333333333333336,0.39733333333333326,42.333333333333336,11.333333333333334,0.27,19.666666666666668,14.0,0.7200000000000001,10.333333333333334,19.666666666666668,240.0,"JAN 28, 2025",90.10736196319017,0.4346666666666667
Atlanta,387,101.0,42.333333333333336,23.666666666666668,88.33333333333333,37.0,0.4183333333333332,43.0,12.0,0.28200000000000003,20.333333333333332,15.0,0.7403333333333334,11.0,16.0,240.0,"JAN 30, 2025",98.74853343762221,0.4261666666666667
Atlanta,361,112.66666666666667,40.0,26.0,89.66666666666667,40.666666666666664,0.4533333333333332,41.0,12.666666666666666,0.315,25.0,18.666666666666668,0.7576666666666667,10.0,13.0,240.0,"FEB 01, 2025",108.68167202572349,0.43194444444444446
Atlanta,362,124.66666666666667,39.0,28.666666666666668,87.0,42.666666666666664,0.49166666666666653,37.666666666666664,14.333333333333334,0.381,32.666666666666664,25.0,0.7603333333333332,8.666666666666666,11.666666666666666,240.0,"FEB 03, 2025",119.44302503832398,0.4348888888888889
Atlanta,363,128.0,42.0,30.333333333333332,87.33333333333333,45.0,0.5153333333333333,38.666666666666664,15.333333333333334,0.397,29.666666666666668,22.666666666666668,0.754,8.0,14.666666666666666,240.0,"FEB 05, 2025",119.56657117947441,0.44605555555555554
Atlanta,364,124.0,44.666666666666664,29.666666666666668,88.0,45.0,0.5116666666666666,38.333333333333336,15.0,0.3913333333333333,25.0,19.0,0.7366666666666667,8.0,14.333333333333334,240.0,"FEB 07, 2025",117.72151898734178,0.4388888888888889
